"focal","water","post_num","igr","equil","alpha_inter","microbe"
"ACAM",0.6,844,-2.44387352947644,104,-0.0624728680357878,0
"ACAM",0.6,495,-2.32873431497561,105,-0.0547300197283497,0
"ACAM",0.6,965,-2.40647811120855,108,-0.0573682529874548,0
"ACAM",0.6,1292,-2.41354675760923,111,-0.0542933389078461,0
"ACAM",0.6,2394,-2.28929746166065,103,-0.0503324286833765,0
"ACAM",0.6,2477,-2.45977320393744,106,-0.0615462603711595,0
"ACAM",0.6,318,-2.41733641417335,115,-0.0517482849922047,0
"ACAM",0.6,2504,-2.41134191054428,110,-0.0576988869383918,0
"ACAM",0.6,1343,-2.2929113028416,116,-0.0474088783606438,0
"ACAM",0.6,944,-2.4408163497288,109,-0.0588029820774719,0
"ACAM",0.6,1352,-2.46785582979066,118,-0.0554636868782434,0
"ACAM",0.6,2408,-2.20759792296448,107,-0.0461348752288694,0
"ACAM",0.6,1335,-2.3541883652719,115,-0.0485297048109194,0
"ACAM",0.6,2449,-2.46755534413007,115,-0.0568039008647902,0
"ACAM",0.6,724,-2.20849034546026,104,-0.050581661093794,0
"ACAM",0.6,96,-2.40975927506424,114,-0.0525796960607274,0
"ACAM",0.6,1031,-2.49003347449339,119,-0.056114186291989,0
"ACAM",0.6,204,-2.32364665803508,103,-0.054518212167621,0
"ACAM",0.6,2481,-2.47827931301142,111,-0.0607794286383988,0
"ACAM",0.6,2869,-2.48197511593739,108,-0.0618277350142078,0
"ACAM",0.6,1815,-2.35651042552555,105,-0.0565116636229347,0
"ACAM",0.6,322,-2.34752521835279,102,-0.0569479419748953,0
"ACAM",0.6,2151,-2.37535486318676,107,-0.052760895088985,0
"ACAM",0.6,782,-2.31091165679575,108,-0.0512717631653323,0
"ACAM",0.6,1403,-2.4642387199689,115,-0.0568207719837222,0
"ACAM",0.6,2089,-2.47258337056069,120,-0.0538072622579751,0
"ACAM",0.6,2687,-2.20482013752092,110,-0.0461792419627796,0
"ACAM",0.6,1247,-2.37641994153517,109,-0.0521085511886823,0
"ACAM",0.6,1243,-2.39962365535855,114,-0.053660220677186,0
"ACAM",0.6,1938,-2.30371070525391,104,-0.0524014247231705,0
"ACAM",0.6,1342,-2.2762423989362,119,-0.0451348778760853,0
"ACAM",0.6,2554,-2.34449725860243,101,-0.0574212980488127,0
"ACAM",0.6,1002,-2.39638222039692,112,-0.0540859572733616,0
"ACAM",0.6,1333,-2.34706453019087,103,-0.0548677603413205,0
"ACAM",0.6,185,-2.47975953930057,107,-0.0619659037766584,0
"ACAM",0.6,2117,-2.38190560805596,107,-0.0566663419013668,0
"ACAM",0.6,2238,-2.47844261963216,118,-0.0570792452283113,0
"ACAM",0.6,969,-2.29462956531353,106,-0.0515710419838781,0
"ACAM",0.6,2282,-2.40032632456306,116,-0.0526821434056733,0
"ACAM",0.6,1381,-2.37289843767564,116,-0.0491212316693431,0
"ACAM",0.6,1420,-2.29815835410123,104,-0.0537013898166995,0
"ACAM",0.6,1226,-2.4580867529107,111,-0.0579197048778264,0
"ACAM",0.6,1015,-2.31140130132864,106,-0.0520508847125582,0
"ACAM",0.6,1566,-2.26100698680476,114,-0.0481152917305309,0
"ACAM",0.6,2005,-2.49979648746243,113,-0.0634821283491211,0
"ACAM",0.6,1493,-2.45068852119142,112,-0.0588035993063781,0
"ACAM",0.6,821,-2.44950401651182,115,-0.0576360774783303,0
"ACAM",0.6,193,-2.41298608491931,112,-0.0541659067229345,0
"ACAM",0.6,219,-2.35719778384305,116,-0.0480505101561841,0
"ACAM",0.6,1826,-2.45285900269875,104,-0.0608158111031808,0
"ACAM",0.6,2350,-2.38898237818843,109,-0.0548025586703026,0
"ACAM",0.6,63,-2.14167283114162,107,-0.0456631328166945,0
"ACAM",0.6,2744,-2.43117542340069,119,-0.0530847989061455,0
"ACAM",0.6,450,-2.49260164843372,116,-0.0595296284517318,0
"ACAM",0.6,2986,-2.46187793203637,119,-0.0553500184903733,0
"ACAM",0.6,2582,-2.31326283705966,105,-0.0535763525812381,0
"ACAM",0.6,1707,-2.42394711153336,104,-0.0590921436857474,0
"ACAM",0.6,2658,-2.41136554465646,114,-0.0516661729802382,0
"ACAM",0.6,1227,-2.44875730560706,112,-0.0552764418927547,0
"ACAM",0.6,2167,-2.39519663532994,107,-0.0564042129431254,0
"ACAM",0.6,179,-2.48887608763164,113,-0.0605966906223069,0
"ACAM",0.6,1771,-2.47655595771059,118,-0.0564157717667639,0
"ACAM",0.6,1337,-2.42062065458065,106,-0.0569062633111783,0
"ACAM",0.6,1325,-2.49498089600061,111,-0.063848731392514,0
"ACAM",0.6,603,-2.34523246409975,108,-0.0517734144731388,0
"ACAM",0.6,1304,-2.33863371696545,117,-0.0491135030687726,0
"ACAM",0.6,2994,-2.5091254676474,113,-0.0640236762157361,0
"ACAM",0.6,983,-2.47328704025731,111,-0.0616255812931696,0
"ACAM",0.6,1450,-2.50288755126308,120,-0.0613447904626973,0
"ACAM",0.6,1999,-2.43881888281765,107,-0.0584329530202046,0
"ACAM",0.6,2633,-2.46295401629996,108,-0.0588927870644927,0
"ACAM",0.6,763,-2.48330998340551,105,-0.0625237328202741,0
"ACAM",0.6,2707,-2.21858936866851,115,-0.0458479861653722,0
"ACAM",0.6,1737,-2.38111391103329,109,-0.0547147239969023,0
"ACAM",0.6,582,-2.23966860816454,113,-0.046679538224072,0
"ACAM",0.6,1768,-2.22483159021689,112,-0.0464211863014427,0
"ACAM",0.6,1266,-2.34517730462631,110,-0.0500971014806063,0
"ACAM",0.6,1488,-2.4688584078911,114,-0.0591850112306322,0
"ACAM",0.6,962,-2.36908414660856,112,-0.0515001314611024,0
"ACAM",0.6,1559,-2.46441533836561,106,-0.0600108547471554,0
"ACAM",0.6,1936,-2.3315932847476,103,-0.0564684937692752,0
"ACAM",0.6,2997,-2.21489700237874,105,-0.0508904820347772,0
"ACAM",0.6,2990,-2.35945697793676,106,-0.0550046442216452,0
"ACAM",0.6,1482,-2.47642037009729,111,-0.0621502529146877,0
"ACAM",0.6,544,-2.45856766756532,108,-0.0618068507313982,0
"ACAM",0.6,2264,-2.47267930178365,112,-0.0608699142153385,0
"ACAM",0.6,119,-2.17423048961484,102,-0.0495388941026783,0
"ACAM",0.6,1408,-2.33771590592309,102,-0.0559417413657509,0
"ACAM",0.6,1530,-2.44286862025163,108,-0.0565458646653725,0
"ACAM",0.6,1421,-2.47042846507881,114,-0.0601090819041393,0
"ACAM",0.6,2732,-2.2681886248793,107,-0.0519089403563432,0
"ACAM",0.6,2076,-2.49236495688312,113,-0.0631989159647733,0
"ACAM",0.6,1219,-2.39670647523959,107,-0.0575097012223258,0
"ACAM",0.6,1449,-2.32826319979786,109,-0.0501821866133391,0
"ACAM",0.6,575,-2.41123263879357,105,-0.0580695741977534,0
"ACAM",0.6,865,-2.34781148214579,114,-0.0516870052306534,0
"ACAM",0.6,2091,-2.43556896697403,107,-0.0588957362518627,0
"ACAM",0.6,2285,-2.52729553156476,120,-0.0642845233617226,0
"ACAM",0.6,1674,-2.44471072577308,106,-0.0605910022528645,0
"ACAM",0.6,1813,-2.46831552337375,111,-0.0590776846340098,0
"ACAM",0.6,393,-2.44553846599783,105,-0.0616255022263814,0
"ACAM",0.6,1331,-2.29187983792347,111,-0.0489856073573839,0
"ACAM",0.6,813,-2.37827580966324,116,-0.0518583053667537,0
"ACAM",0.6,164,-2.2907574347507,118,-0.0462390461057461,0
"ACAM",0.6,351,-2.43106972552156,102,-0.0637290449409547,0
"ACAM",0.6,2215,-2.47792198278658,115,-0.0586154353228512,0
"ACAM",0.6,1083,-2.23874124694433,111,-0.0455773006225191,0
"ACAM",0.6,772,-2.4607854836368,115,-0.055675545152285,0
"ACAM",0.6,1662,-2.40699595344261,110,-0.05695800203769,0
"ACAM",0.6,1334,-2.21083096166365,105,-0.049628921922485,0
"ACAM",0.6,113,-2.43156637484686,114,-0.0554039959923296,0
"ACAM",0.6,1422,-2.2241207562133,109,-0.0491752039668637,0
"ACAM",0.6,1725,-2.4566379956062,112,-0.0581560364743684,0
"ACAM",0.6,224,-2.50109359105494,118,-0.059552193408083,0
"ACAM",0.6,1558,-2.3904463632311,113,-0.0522910464886129,0
"ACAM",0.6,2202,-2.4493050242822,116,-0.0557374877137945,0
"ACAM",0.6,1229,-2.19831843747277,109,-0.0485422849134652,0
"ACAM",0.6,1621,-2.46899560074985,113,-0.0583005725262275,0
"ACAM",0.6,1577,-2.46908296150015,117,-0.0561961906327691,0
"ACAM",0.6,332,-2.48567146453164,108,-0.0621566060633079,0
"ACAM",0.6,559,-2.29901145354481,115,-0.0483427809277636,0
"ACAM",0.6,321,-2.39321432012549,110,-0.0519852746660961,0
"ACAM",0.6,2703,-2.37033112442483,106,-0.0565071035023832,0
"ACAM",0.6,1364,-2.48099190243707,117,-0.0600250211284181,0
"ACAM",0.6,2681,-2.11218589768295,104,-0.047740109853175,0
"ACAM",0.6,2293,-2.444422462385,106,-0.0593404932591529,0
"ACAM",0.6,2889,-2.45046416593215,114,-0.0561778915366147,0
"ACAM",0.6,1116,-2.50273430709427,115,-0.0625747962379463,0
"ACAM",0.6,1714,-2.24536825053556,112,-0.0486537174521741,0
"ACAM",0.6,2525,-2.49834812077699,118,-0.0615431840343431,0
"ACAM",0.6,659,-2.49705149834497,112,-0.0641020045122873,0
"ACAM",0.6,1927,-2.28534326296023,108,-0.0480400205275351,0
"ACAM",0.6,37,-2.25694743597212,105,-0.0513532918406452,0
"ACAM",0.6,1917,-2.23253105908044,108,-0.0504379016255472,0
"ACAM",0.6,2899,-2.48848132504358,114,-0.0610742252839003,0
"ACAM",0.6,1842,-2.44411262433759,113,-0.0574039907006212,0
"ACAM",0.6,1693,-2.47663031090089,110,-0.0624514025962935,0
"ACAM",0.6,547,-2.2896068506805,119,-0.0461219877067956,0
"ACAM",0.6,84,-2.31980144511614,112,-0.051376816159369,0
"ACAM",0.6,429,-2.46295868555718,104,-0.0639321444419986,0
"ACAM",0.6,2243,-2.4361947860316,113,-0.056092156236434,0
"ACAM",0.6,200,-2.38197053102523,116,-0.0493374751596071,0
"ACAM",0.6,688,-2.2690834293043,103,-0.0520482992811612,0
"ACAM",0.6,2670,-2.46013421698966,113,-0.0587172158949977,0
"ACAM",0.6,1147,-2.45510560726274,108,-0.0594674988475571,0
"ACAM",0.6,2713,-2.34342655543258,113,-0.0500144392415015,0
"ACAM",0.6,1677,-2.42972548330127,110,-0.0544832196102831,0
"ACAM",0.6,1872,-2.48811691209481,109,-0.0632320376684311,0
"ACAM",0.6,2533,-2.25535011025535,105,-0.0514841486105194,0
"ACAM",0.6,1023,-2.19473105285012,113,-0.0458229206689377,0
"ACAM",0.6,838,-2.30978857779469,102,-0.0519769600650544,0
"ACAM",0.6,2182,-2.18074522448117,105,-0.0477332781625838,0
"ACAM",0.6,2488,-2.35796428025763,116,-0.049902408370163,0
"ACAM",0.6,994,-2.25990693682244,109,-0.0484052115815254,0
"ACAM",0.6,1271,-2.4540767353473,115,-0.0580974380998147,0
"ACAM",0.6,2231,-2.34373674154826,104,-0.055016363512329,0
"ACAM",0.6,1747,-2.48108897716453,113,-0.0607306709393533,0
"ACAM",0.6,2949,-2.34369720264476,104,-0.0534331345316173,0
"ACAM",0.6,326,-2.41864937283452,111,-0.0550794000367086,0
"ACAM",0.6,988,-2.06583299144982,107,-0.0455010382930429,0
"ACAM",0.6,1817,-2.30193437039266,107,-0.0523684790892662,0
"ACAM",0.6,461,-2.48825782037096,109,-0.0637654851559616,0
"ACAM",0.6,2269,-2.38522491245728,103,-0.056096351667403,0
"ACAM",0.6,1030,-2.42595291049105,106,-0.0602951562623486,0
"ACAM",0.6,268,-2.37833331089892,108,-0.0547157839377778,0
"ACAM",0.6,1138,-2.18330320270233,110,-0.0475294547981215,0
"ACAM",0.6,971,-2.46275578129411,116,-0.0576718706536325,0
"ACAM",0.6,609,-2.33511339574457,114,-0.0494396655112303,0
"ACAM",0.6,260,-2.33819999180428,109,-0.0523136811522831,0
"ACAM",0.6,2527,-2.28274603275096,113,-0.0458032731883597,0
"ACAM",0.6,13,-2.51507607038608,116,-0.0624990277502143,0
"ACAM",0.6,1056,-2.50256272255057,111,-0.0641558128747604,0
"ACAM",0.6,1290,-2.25852730945858,113,-0.0477516001334305,0
"ACAM",0.6,1328,-2.38107930537934,114,-0.0514647241266379,0
"ACAM",0.6,474,-2.50156486128931,113,-0.0637022918307653,0
"ACAM",0.6,1835,-2.31001231294108,113,-0.0483204960522089,0
"ACAM",0.6,2616,-2.41124481909053,105,-0.0562607380486593,0
"ACAM",0.6,457,-2.46841541545067,110,-0.0610927457346093,0
"ACAM",0.6,2839,-2.47598485957581,111,-0.0587540596634013,0
"ACAM",0.6,1940,-2.44041866465572,107,-0.0612752859016887,0
"ACAM",0.6,1946,-2.34726319179815,112,-0.0499568152816026,0
"ACAM",0.6,2247,-2.44820682796069,110,-0.0576526633263059,0
"ACAM",0.6,1649,-2.49763335428256,115,-0.0611607383158941,0
"ACAM",0.6,1919,-2.38625642663533,115,-0.0522941762009947,0
"ACAM",0.6,467,-2.35387175235737,115,-0.0509541827273235,0
"ACAM",0.6,2914,-2.46544660923733,118,-0.056822095984859,0
"ACAM",0.6,977,-2.40993611121635,110,-0.0572937912916627,0
"ACAM",0.6,380,-2.44442080565146,115,-0.0551796492195231,0
"ACAM",0.6,2863,-2.48236751153917,108,-0.0617244342375891,0
"ACAM",0.6,2210,-2.30386947983851,114,-0.0466218512153875,0
"ACAM",0.6,596,-2.38453635596838,106,-0.058206275440175,0
"ACAM",0.6,2864,-2.41273654774524,114,-0.0535202194041287,0
"ACAM",0.6,2614,-2.4737580130386,111,-0.0609990573553976,0
"ACAM",0.6,125,-2.14595502749939,105,-0.0481943568173584,0
"ACAM",0.6,2260,-2.3028691719447,107,-0.0511470704728319,0
"ACAM",0.6,1296,-2.27880772435994,104,-0.052455416434249,0
"ACAM",0.6,532,-2.41975183625649,110,-0.0567543591584735,0
"ACAM",0.6,1253,-2.30517446530803,111,-0.0510152943268258,0
"ACAM",0.6,2470,-2.48135365628935,107,-0.062658362223613,0
"ACAM",0.6,1639,-2.43092835085219,107,-0.0570584738956656,0
"ACAM",0.6,2793,-2.30060728924515,116,-0.0483325012123278,0
"ACAM",0.6,1763,-2.22879395416225,113,-0.0468865233896613,0
"ACAM",0.6,761,-2.37769168531214,107,-0.0539493134996082,0
"ACAM",0.6,2930,-2.25854921417538,104,-0.0521237352022043,0
"ACAM",0.6,1820,-2.27369968956613,118,-0.0472202343915257,0
"ACAM",0.6,1561,-2.49661566608998,119,-0.0574005998256469,0
"ACAM",0.6,2049,-2.26144887862119,107,-0.0493962629145611,0
"ACAM",0.6,439,-2.39706886511223,110,-0.0545192335327091,0
"ACAM",0.6,2122,-2.35047383950407,113,-0.0517829729525155,0
"ACAM",0.6,2787,-2.38013356593515,109,-0.055527474225348,0
"ACAM",0.6,469,-2.41085024947075,112,-0.0539358429866181,0
"ACAM",0.6,550,-2.3845529878364,107,-0.0535675650572369,0
"ACAM",0.6,2071,-2.36168867442573,115,-0.0501019233723246,0
"ACAM",0.6,667,-2.43691890608422,114,-0.0555074488779396,0
"ACAM",0.6,1032,-2.39652605854136,108,-0.0562747091601719,0
"ACAM",0.6,828,-2.41544046655632,116,-0.0525135254859022,0
"ACAM",0.6,372,-2.38825326533946,105,-0.0567239706811179,0
"ACAM",0.6,1213,-2.46584613953863,114,-0.0568853402453763,0
"ACAM",0.6,2249,-2.36336862344007,104,-0.0575487814421436,0
"ACAM",0.6,300,-2.34346805271893,108,-0.054020129290554,0
"ACAM",0.6,1136,-2.41993307280908,113,-0.0539313390645576,0
"ACAM",0.6,298,-2.45973608352842,112,-0.0584366956481328,0
"ACAM",0.6,1809,-2.46577808749396,112,-0.0589349980944227,0
"ACAM",0.6,904,-2.48445143925814,117,-0.0598499135096612,0
"ACAM",0.6,2673,-2.33173258401418,111,-0.0504700953898537,0
"ACAM",0.6,579,-2.49181726705474,116,-0.0597920248517415,0
"ACAM",0.6,2499,-2.44387945940403,114,-0.0556054920472904,0
"ACAM",0.6,2382,-2.27915583314878,110,-0.0502156517544315,0
"ACAM",0.6,1396,-2.47249293393962,116,-0.0581951010678713,0
"ACAM",0.6,2179,-2.45520142900016,118,-0.0543725782303278,0
"ACAM",0.6,1474,-2.36222527910283,106,-0.0545222857255273,0
"ACAM",0.6,2426,-2.41603685606395,106,-0.0583576267335642,0
"ACAM",0.6,505,-2.3119507335954,110,-0.0513903529588667,0
"ACAM",0.6,2019,-2.19120214467014,114,-0.046149895582397,0
"ACAM",0.6,1162,-2.44639223056464,110,-0.0574501116555708,0
"ACAM",0.6,272,-2.28464130777923,106,-0.0510810098928555,0
"ACAM",0.6,295,-2.45542782337418,106,-0.0615957365747951,0
"ACAM",0.6,1261,-2.49681142311159,111,-0.0630989106187704,0
"ACAM",0.6,2885,-2.45268559023749,117,-0.0546861373694559,0
"ACAM",0.6,38,-2.25978989887276,101,-0.0534734658792155,0
"ACAM",0.6,599,-2.27145977464396,110,-0.0488444817737426,0
"ACAM",0.6,1435,-2.47419297295564,118,-0.0554289536394273,0
"ACAM",0.6,2453,-2.37896210259089,111,-0.0552403605303273,0
"ACAM",0.6,2156,-2.38973894824463,110,-0.056068260449912,0
"ACAM",0.6,2730,-2.39572795458187,105,-0.0584564042814393,0
"ACAM",0.6,2872,-2.3341441919599,104,-0.0561729288830935,0
"ACAM",0.6,510,-2.4924750648214,110,-0.0631035203855206,0
"ACAM",0.6,2760,-2.41790822466834,104,-0.0584347677205463,0
"ACAM",0.6,2742,-2.4382537064315,110,-0.0555922315389552,0
"ACAM",0.6,2860,-2.32279657298819,111,-0.0523797881769094,0
"ACAM",0.6,619,-2.44478356717531,104,-0.0590125566156752,0
"ACAM",0.6,797,-2.07572516866795,105,-0.0452666229810451,0
"ACAM",0.6,120,-2.38089160832641,114,-0.051533672032215,0
"ACAM",0.6,2458,-2.32760026169488,109,-0.0534706803571719,0
"ACAM",0.6,2951,-2.3560487375674,108,-0.0514980881167775,0
"ACAM",0.6,2886,-2.51388251731946,118,-0.0641420507658903,0
"ACAM",0.6,952,-2.49768496889259,112,-0.0631705847177082,0
"ACAM",0.6,1181,-2.46301144867894,119,-0.056782234969354,0
"ACAM",0.6,323,-2.4286728075572,111,-0.057012222607364,0
"ACAM",0.6,1278,-2.47805133940433,114,-0.0587272266921178,0
"ACAM",0.6,2044,-2.41561781899493,116,-0.0511324848990593,0
"ACAM",0.6,287,-2.42379009752326,115,-0.0533557315965544,0
"ACAM",0.6,2033,-2.24509758183145,113,-0.0454362969979089,0
"ACAM",0.6,2436,-2.20518696037516,114,-0.0465414995912596,0
"ACAM",0.6,2137,-2.479175989561,109,-0.0621348576280698,0
"ACAM",0.6,750,-2.48466076289424,110,-0.0618543440687924,0
"ACAM",0.6,375,-2.46220401443139,114,-0.0559978656493328,0
"ACAM",0.6,1394,-2.46752849019008,108,-0.0601010894528165,0
"ACAM",0.6,1762,-2.52305780917031,117,-0.0635070643433396,0
"ACAM",0.6,540,-2.38127580328765,108,-0.0562550782125214,0
"ACAM",0.6,2241,-2.41858329273396,112,-0.0565493524356751,0
"ACAM",0.6,1588,-2.35828628868405,110,-0.0542594720510487,0
"ACAM",0.6,2355,-2.30248338489447,106,-0.0507536456821202,0
"ACAM",0.6,1962,-2.20497573529531,106,-0.0505490980598984,0
"ACAM",0.6,1028,-2.46422302165956,116,-0.0576668994424355,0
"ACAM",0.6,670,-2.44464494386567,110,-0.0586514937243245,0
"ACAM",0.6,644,-2.31044045098662,103,-0.0540168032389169,0
"ACAM",0.6,796,-2.17688626874293,107,-0.0471457808894172,0
"ACAM",0.6,2467,-2.36189809370637,118,-0.0470282724839614,0
"ACAM",0.6,1080,-2.31476420580931,110,-0.0494792138223445,0
"ACAM",0.6,176,-2.4442943698503,105,-0.0598517023076485,0
"ACAM",0.6,702,-2.45753970571296,116,-0.0570437515513218,0
"ACAM",0.6,2556,-2.28033811202758,112,-0.049899906049811,0
"ACAM",0.6,513,-2.50793393369955,115,-0.0630465904141788,0
"ACAM",0.6,1047,-2.30824644910224,109,-0.0511076935538722,0
"ACAM",0.6,2940,-2.37084738883872,108,-0.0553563566884457,0
"ACAM",0.6,2102,-2.49733285598834,111,-0.062633357693485,0
"ACAM",0.6,73,-2.46331352568453,109,-0.0598821431642833,0
"ACAM",0.6,1446,-2.38876650311153,113,-0.0540594665339367,0
"ACAM",0.6,1964,-2.45998821848246,105,-0.0641509969432262,0
"ACAM",0.6,41,-2.45751781721671,109,-0.0604570623580121,0
"ACAM",0.6,787,-2.36454986141863,110,-0.0525603358903246,0
"ACAM",0.6,2798,-2.24551718686028,108,-0.0487679452447081,0
"ACAM",0.6,2427,-2.20142654793274,106,-0.0460991970021051,0
"ACAM",0.6,1854,-2.44799989056177,113,-0.0557103599193419,0
"ACAM",0.6,61,-2.35757193626994,109,-0.054407307356475,0
"ACAM",0.6,751,-2.23344670575282,117,-0.046111495787513,0
"ACAM",0.6,1648,-2.43005959904332,110,-0.0551173273345078,0
"ACAM",0.6,2524,-2.21298091613972,111,-0.0470320296789895,0
"ACAM",0.6,1778,-2.42121135365336,121,-0.0503187559909787,0
"ACAM",0.6,1689,-2.40783699252649,119,-0.0514370091687762,0
"ACAM",0.6,1454,-2.48552183990888,115,-0.0615961862863189,0
"ACAM",0.6,2514,-2.51645280860686,112,-0.0643124628551404,0
"ACAM",0.6,2493,-2.38671621576745,108,-0.0558900396925668,0
"ACAM",0.6,1193,-2.41555315212351,113,-0.0539468527747452,0
"ACAM",0.6,1062,-2.21710751427408,111,-0.0486389411865067,0
"ACAM",0.6,1418,-2.31191513305949,106,-0.0529203729375795,0
"ACAM",0.6,2796,-2.16879037267464,114,-0.0451201230928989,0
"ACAM",0.6,908,-2.38627429208717,113,-0.0523539106708994,0
"ACAM",0.6,402,-2.37244010942335,104,-0.0562353570422492,0
"ACAM",0.6,1712,-2.45199378796191,112,-0.0552711623899508,0
"ACAM",0.6,676,-2.51362856367328,115,-0.0626401770343478,0
"ACAM",0.6,1272,-2.28584359367848,105,-0.0533112656395589,0
"ACAM",0.6,2268,-2.41701304922228,106,-0.0577014754966817,0
"ACAM",0.6,2725,-2.44875240411028,112,-0.0561946190893153,0
"ACAM",0.6,1647,-2.4165794146255,103,-0.061950673525945,0
"ACAM",0.6,2768,-2.48054487183244,111,-0.0596247806586287,0
"ACAM",0.6,2505,-2.40215804402844,107,-0.0579232377137376,0
"ACAM",0.6,2485,-2.43998364804973,115,-0.0554399530169984,0
"ACAM",0.6,519,-2.34415920786363,109,-0.0543882886174854,0
"ACAM",0.6,1804,-2.23365182902767,113,-0.0477938802652705,0
"ACAM",0.6,1931,-2.3265187643735,110,-0.0515845838399031,0
"ACAM",0.6,1831,-2.31810630918644,114,-0.0475111790699811,0
"ACAM",0.6,1312,-2.46956011960524,110,-0.0610710639981743,0
"ACAM",0.6,1953,-2.32088243875717,107,-0.0528242693785859,0
"ACAM",0.6,1215,-2.46964665803653,119,-0.0545281004023982,0
"ACAM",0.6,2792,-2.47917668121566,119,-0.0580226936357136,0
"ACAM",0.6,2218,-2.18453815946986,107,-0.0472376231086687,0
"ACAM",0.6,251,-2.48237493194664,113,-0.0580363101555033,0
"ACAM",0.6,791,-2.37726473369241,108,-0.0529000071846023,0
"ACAM",0.6,1152,-2.12835033099733,104,-0.0487597624451316,0
"ACAM",0.6,1210,-2.33020073582974,118,-0.0478813860232327,0
"ACAM",0.6,2853,-2.33339693351824,109,-0.0517353580408143,0
"ACAM",0.6,417,-2.2799114353935,102,-0.0539937745665868,0
"ACAM",0.6,2325,-2.29245883839692,106,-0.0505974735979777,0
"ACAM",0.6,1187,-2.43546201584567,112,-0.0566030449345901,0
"ACAM",0.6,381,-2.07285048769557,105,-0.0452848211610749,0
"ACAM",0.6,1569,-2.21413860373798,106,-0.0496555901850531,0
"ACAM",0.6,159,-2.5006774590953,114,-0.0635061994833677,0
"ACAM",0.6,1238,-2.42919238504546,111,-0.0549231119087277,0
"ACAM",0.6,9,-2.49114690455501,118,-0.0606800871838707,0
"ACAM",0.6,833,-2.28107333754253,113,-0.0490450049815902,0
"ACAM",0.6,558,-2.4277090206031,116,-0.0532652448144827,0
"ACAM",0.6,1968,-2.46409030477971,107,-0.0604547500148754,0
"ACAM",0.6,423,-2.4637009618065,107,-0.0627525883537316,0
"ACAM",0.6,448,-2.43601880972627,105,-0.0599954989325435,0
"ACAM",0.6,673,-2.44615330783448,108,-0.0573914790406093,0
"ACAM",0.6,1426,-2.32170997999623,107,-0.0535708248157962,0
"ACAM",0.6,542,-2.47901455467384,118,-0.0588632870058709,0
"ACAM",0.6,1744,-2.45378242146101,109,-0.0589097342682979,0
"ACAM",0.6,1651,-2.52323956974063,117,-0.0641075988176757,0
"ACAM",0.6,2381,-2.45470373832099,116,-0.0548543651770715,0
"ACAM",0.6,2367,-2.41961125355681,110,-0.0578459745342891,0
"ACAM",0.6,1153,-2.34393370362208,109,-0.0533706321586507,0
"ACAM",0.6,2332,-2.48104355494862,111,-0.0629572519156381,0
"ACAM",0.6,733,-2.50583970864551,112,-0.0631669739205546,0
"ACAM",0.6,561,-2.44774042219039,115,-0.0544784774400199,0
"ACAM",0.6,1502,-2.40896306540124,107,-0.057409083772352,0
"ACAM",0.6,880,-2.50116662972343,116,-0.0623640766248714,0
"ACAM",0.6,624,-2.44578726863523,111,-0.0578199948372285,0
"ACAM",0.6,103,-2.37699609597777,113,-0.0506802053533644,0
"ACAM",0.6,364,-2.49221798024294,111,-0.0636777193046457,0
"ACAM",0.6,493,-2.41324493751362,112,-0.0559860976633706,0
"ACAM",0.6,770,-2.36903123237381,112,-0.0531091548747734,0
"ACAM",0.6,709,-2.46314966763196,108,-0.060433924151955,0
"ACAM",0.6,2861,-2.34644277251214,108,-0.0531620852682166,0
"ACAM",0.75,1446,-2.05410685180919,124,-0.0405267406019816,0
"ACAM",0.75,1917,-2.23041070155562,126,-0.0444622460565301,0
"ACAM",0.75,1047,-1.67976552831711,124,-0.0354772898821061,0
"ACAM",0.75,1580,-2.15118845943252,133,-0.0423997409572013,0
"ACAM",0.75,275,-1.71251635367333,133,-0.0338396153944198,0
"ACAM",0.75,1852,-2.16653310170129,131,-0.0427008569707845,0
"ACAM",0.75,626,-1.8827579513807,133,-0.0359955017374635,0
"ACAM",0.75,1825,-1.98210828164694,139,-0.0352282418452217,0
"ACAM",0.75,505,-2.26311065502157,133,-0.0455213917456904,0
"ACAM",0.75,907,-2.00785642677534,140,-0.0382033745707625,0
"ACAM",0.75,1248,-2.22678177723218,129,-0.0456504097237729,0
"ACAM",0.75,856,-1.66858745767425,132,-0.0336724543257446,0
"ACAM",0.75,2173,-2.24069084879851,129,-0.0454686448709341,0
"ACAM",0.75,1964,-1.81205046404349,127,-0.036851862754277,0
"ACAM",0.75,1108,-2.36503682005548,143,-0.0443378272903079,0
"ACAM",0.75,1842,-2.25558189786671,127,-0.0441049852528858,0
"ACAM",0.75,711,-1.76951426215646,129,-0.0357501764154525,0
"ACAM",0.75,1170,-2.16793318064891,142,-0.039375049705577,0
"ACAM",0.75,534,-1.90223516258786,132,-0.0371333437429892,0
"ACAM",0.75,323,-2.31012057282995,138,-0.0446564209291657,0
"ACAM",0.75,2310,-2.18280589962625,136,-0.0394031063248589,0
"ACAM",0.75,2284,-2.10086008830927,128,-0.0424325877038114,0
"ACAM",0.75,1930,-2.0445530809137,129,-0.0398251492024915,0
"ACAM",0.75,568,-2.11570852103245,126,-0.0412715410596821,0
"ACAM",0.75,2634,-2.22357859457101,136,-0.0412500768298132,0
"ACAM",0.75,1627,-2.27475892816042,144,-0.0403689437209908,0
