"focal","water","post_num","igr","dens","alpha_inter","microbe"
"BRHO",1,1366,6.88846017450289,111,0.00858088562646334,1
"BRHO",1,2891,6.97899279546149,114,0.0095473535804666,1
"BRHO",1,103,7.09646858604733,111,0.0124945330699626,1
"BRHO",1,1427,6.65114618008898,106,0.00645553178720792,1
"BRHO",1,1729,6.96154485900851,125,0.00890948349756619,1
"BRHO",1,224,6.42426256506164,106,0.0033968619805096,1
"BRHO",1,3636,6.53133731923601,109,0.00376663817642282,1
"BRHO",1,1555,6.83424411472843,120,0.00825816630400731,1
"BRHO",1,2187,6.6742473340645,106,0.00637835002078336,1
"BRHO",1,1237,6.57874473573651,116,0.00461830845497712,1
"BRHO",1,1621,7.01433056470288,117,0.00957396150409717,1
"BRHO",1,1585,6.96346646539069,115,0.0104392797247169,1
"BRHO",1,324,6.92330735087788,107,0.0100679707501233,1
"BRHO",1,578,6.68413738621254,106,0.00622708429890783,1
"BRHO",1,2980,6.60211414309689,98,0.00685633250641129,1
"BRHO",1,303,6.83843773478801,103,0.0101124031493694,1
"BRHO",1,2640,6.98579871591678,110,0.0104460489223958,1
"BRHO",1,3903,6.80806664172299,102,0.00887435309063685,1
"BRHO",1,1395,6.70070179872425,105,0.00723192736968663,1
"BRHO",1,2599,6.92794950946265,97,0.0111449250490788,1
"BRHO",1,2262,6.83638518812948,109,0.00924004922902221,1
"BRHO",1,2791,6.78235151220575,109,0.00764831771119812,1
"BRHO",1,3483,6.65532233014332,108,0.00707561180370267,1
"BRHO",1,1124,6.60838300268491,113,0.0043975457925669,1
"ACAM",0.6,1877,-2.3953519260254,114,-0.0590109935846681,0
"ACAM",0.6,2670,-1.93010123744129,112,-0.0466193958444536,0
"ACAM",0.6,3451,-2.07492245187794,110,-0.0497448648186009,0
"ACAM",0.6,687,-2.40806154444827,114,-0.0608107953661565,0
"ACAM",0.6,2873,-2.01999855178376,115,-0.0482655288271596,0
"ACAM",0.6,2065,-1.79616914849277,111,-0.0444224035443769,0
"ACAM",0.6,26,-2.2439245568852,112,-0.0529468694794261,0
"ACAM",0.6,2060,-1.985516433527,110,-0.0482744643350824,0
"ACAM",0.6,2073,-2.27786365710024,112,-0.0555367910515867,0
"ACAM",0.6,3623,-1.78949955058692,108,-0.0444299569877646,0
"ACAM",0.6,1997,-2.3275007228553,119,-0.0521747344095288,0
"ACAM",0.6,1855,-2.40389425375039,108,-0.0634644147198999,0
"ACAM",0.6,3323,-2.35364285308156,116,-0.054691783594589,0
"ACAM",0.6,557,-2.24935506218046,108,-0.0551055100984599,0
"ACAM",0.6,3689,-2.35895157821748,109,-0.0603491446492371,0
"ACAM",0.6,3517,-2.13838443841171,110,-0.0529204036641258,0
"ACAM",0.6,2843,-2.39018301150835,114,-0.0602696187592762,0
"ACAM",0.6,3573,-2.29517214620358,118,-0.0522426857367814,0
"ACAM",0.6,82,-2.07013815637356,105,-0.0504827833877682,0
"ACAM",0.6,411,-2.22675388907427,119,-0.0516003644489653,0
"ACAM",0.6,2381,-2.34383624929996,113,-0.0549148724768043,0
"ACAM",0.6,185,-1.92682146264599,109,-0.0478783771920634,0
"ACAM",0.6,716,-2.48556219472562,116,-0.063074129023965,0
"ACAM",0.6,3354,-1.77888545694595,109,-0.0440349358379532,0
"ACAM",0.6,2804,-2.24110415042447,106,-0.0543121618034365,0
"ACAM",0.6,1241,-2.16763498206963,111,-0.0497344837637897,0
"ACAM",0.6,3999,-2.21760570028502,108,-0.0555944258478148,0
"ACAM",0.6,1831,-2.17795013091154,104,-0.0566807807937132,0
"ACAM",0.6,3909,-2.37798671258896,116,-0.0587289755580296,0
"ACAM",0.6,3940,-2.33676229411968,116,-0.0537888932855579,0
"ACAM",0.6,2020,-2.10818519305611,112,-0.0485913840961297,0
"ACAM",0.6,3625,-1.88884687655162,112,-0.0441642946559319,0
"ACAM",0.6,3429,-2.08438815668548,106,-0.0527870742606927,0
"ACAM",0.6,3852,-2.0920515778585,106,-0.0523741133993888,0
"ACAM",0.6,2682,-2.38468472124347,112,-0.058525385725494,0
"ACAM",0.6,1102,-2.28928406092721,114,-0.0523075550968045,0
"ACAM",0.6,882,-2.28432018145106,113,-0.0528595909001191,0
"ACAM",0.6,2319,-2.00410602529751,106,-0.0483958238757006,0
"ACAM",0.6,3422,-2.14177046856781,118,-0.049407779588354,0
"ACAM",0.6,2642,-2.09504557379049,111,-0.0513430534675801,0
"ACAM",0.6,1072,-2.05332786281236,104,-0.0532177859736021,0
"ACAM",0.6,1392,-2.41401496933976,111,-0.0608603353809149,0
"ACAM",0.6,3774,-2.46654013966709,115,-0.0625270204163326,0
"ACAM",0.6,2373,-2.39959626607234,106,-0.0622274279652272,0
"ACAM",0.6,1905,-1.97671959825536,110,-0.0483790093836238,0
"ACAM",0.6,1546,-2.32424320936046,119,-0.0512676847375194,0
"ACAM",0.6,303,-2.36284713844714,113,-0.0573358909998342,0
"ACAM",0.6,1060,-2.41539261167834,112,-0.0605073735352092,0
"ACAM",0.6,1968,-1.97326049120383,113,-0.0465641231582739,0
"ACAM",0.6,444,-2.37395985248476,110,-0.0617091332727225,0
"ACAM",0.6,3299,-2.24516174673902,111,-0.0548779443532622,0
"ACAM",0.6,2414,-2.25350519937351,113,-0.0541806602540915,0
"ACAM",0.6,1108,-2.33850618116164,116,-0.0566538631527704,0
"ACAM",0.6,3843,-1.80414371723895,113,-0.0449987426943525,0
"ACAM",0.6,3460,-2.36017085300927,107,-0.0622537895710028,0
"ACAM",0.6,244,-2.21983644529847,103,-0.0565127608372927,0
"ACAM",0.6,3059,-2.30609566963402,105,-0.0575521666359437,0
"ACAM",0.6,1229,-2.25197481552438,110,-0.0560446638697778,0
"ACAM",0.6,1041,-1.7917517617475,107,-0.0472789646606463,0
"ACAM",0.6,623,-2.44267780587315,117,-0.0618695519527076,0
"ACAM",0.6,2980,-2.10462836113188,106,-0.0504629533577131,0
"ACAM",0.6,239,-1.97715404943777,107,-0.0501045149191927,0
"ACAM",0.6,2675,-1.68670431714541,107,-0.0449532984540012,0
"ACAM",0.6,8,-2.39444774827906,114,-0.057726321936395,0
"ACAM",0.6,1132,-2.15115613175477,115,-0.0508410678980492,0
"ACAM",0.6,1415,-1.93764228282018,109,-0.0478381927877649,0
"ACAM",0.6,3425,-2.12410475288638,113,-0.0495085966932591,0
"ACAM",0.6,1473,-2.27152767600385,104,-0.0594908760836264,0
"ACAM",0.6,460,-2.25067475623951,109,-0.053546785479497,0
"ACAM",0.6,1988,-2.29602887170082,110,-0.0550020280932036,0
"ACAM",0.6,3280,-2.1020585080972,111,-0.0507835891304167,0
"ACAM",0.6,2762,-1.92836984060721,111,-0.0454241107440229,0
"ACAM",0.6,438,-2.30208933033424,108,-0.0596799129486224,0
"ACAM",0.6,166,-2.26184144152891,109,-0.0561242131253112,0
"ACAM",0.6,3169,-2.27916429059314,111,-0.0561057524630412,0
"ACAM",0.6,2074,-2.24939955526744,105,-0.0554632402740424,0
"ACAM",0.6,2077,-1.84953558898914,102,-0.049070418564249,0
"ACAM",0.6,2387,-2.37882088786162,114,-0.0597169947795504,0
"ACAM",0.6,3674,-2.32048414207791,107,-0.0580638148524639,0
"ACAM",0.6,1796,-1.93684279442656,113,-0.0450206854222545,0
"ACAM",0.6,2062,-2.41164996576901,109,-0.0616395347789527,0
"ACAM",0.6,447,-2.45717022942731,120,-0.0610008122054398,0
"ACAM",0.6,188,-2.31554309099243,112,-0.0560429332865132,0
"ACAM",0.6,1052,-2.26022529134554,119,-0.0491096357836385,0
"ACAM",0.6,3045,-2.36528106941277,119,-0.052928880082675,0
"ACAM",0.6,3682,-2.39964176493482,111,-0.0610222346849727,0
"ACAM",0.6,364,-2.29017666006123,106,-0.0578607092581595,0
"ACAM",0.6,202,-1.95725399116294,105,-0.0497547268722533,0
"ACAM",0.6,2354,-2.36062426381804,112,-0.0601973031275092,0
"ACAM",0.6,611,-1.99322317925866,110,-0.0478521364702812,0
"ACAM",0.6,178,-2.18253793102862,109,-0.0550827937231266,0
"ACAM",0.6,3893,-2.28226943611402,116,-0.0533133996364961,0
"ACAM",0.6,2986,-2.18347737809043,106,-0.0525435164172184,0
"ACAM",0.6,118,-2.3030124310532,104,-0.057753839103995,0
"ACAM",0.6,2395,-2.37910824145831,106,-0.0635058553490455,0
"ACAM",0.6,1421,-2.2650144184406,113,-0.0534362814471807,0
"ACAM",0.6,540,-2.38223007512261,113,-0.0608145612167908,0
"ACAM",0.6,1371,-2.3962467058428,104,-0.0636315110136522,0
"ACAM",0.6,2831,-2.30067848491309,103,-0.0583080850233745,0
"ACAM",0.6,2618,-2.19257115877649,106,-0.054669635812801,0
"ACAM",0.6,1788,-2.2966136102953,112,-0.0541006063755683,0
"ACAM",0.6,1818,-2.19444780140959,108,-0.0545515787401862,0
"ACAM",0.6,1916,-2.32517301032436,115,-0.0565165909213163,0
"ACAM",0.6,800,-2.10445390933531,106,-0.0539472705934883,0
"ACAM",0.6,2654,-2.02696360182189,109,-0.0491642153433267,0
"ACAM",0.6,3031,-2.3089596598564,103,-0.0619968054770825,0
"ACAM",0.6,3005,-2.41672820475573,118,-0.0577909993931402,0
"ACAM",0.6,1969,-2.16024502102843,108,-0.0528480558826161,0
"ACAM",0.6,1717,-2.42998592049034,118,-0.0603511887628759,0
"ACAM",0.6,2166,-2.25263863729045,113,-0.0507382053858596,0
"ACAM",0.6,419,-2.25514781612123,105,-0.0588616876692464,0
"ACAM",0.6,2266,-2.1290123592505,108,-0.0501116768137881,0
"ACAM",0.6,113,-2.15610054033597,120,-0.0465948328649435,0
"ACAM",0.6,450,-2.27115105619169,111,-0.0546876101636609,0
"ACAM",0.6,562,-2.33484841479803,108,-0.059808490423474,0
"ACAM",0.6,2192,-1.87892984413717,104,-0.0470095461012627,0
"ACAM",0.6,689,-2.43180597688765,113,-0.0635538767735027,0
"ACAM",0.6,1115,-1.99027599878279,115,-0.0454878246080905,0
"ACAM",0.6,3143,-2.20419262903938,113,-0.0531534768157733,0
"ACAM",0.6,875,-1.57300139727564,106,-0.0445738919898431,0
"ACAM",0.6,351,-2.22640786107954,118,-0.0519507809252675,0
"ACAM",0.6,1326,-1.64902999757543,105,-0.0454785137254507,0
"ACAM",0.6,2388,-2.20458573672998,106,-0.0551968276018738,0
"ACAM",0.6,3113,-2.40028326886641,114,-0.0603211255256304,0
"ACAM",0.6,280,-2.22407841239902,112,-0.0519049543025805,0
"ACAM",0.6,3199,-2.34901819346831,109,-0.0602032362257781,0
"ACAM",0.6,3257,-2.16833764775442,114,-0.0488701440819409,0
"ACAM",0.6,1226,-2.31810476475289,105,-0.059484581407815,0
"ACAM",0.6,278,-2.34262821374099,116,-0.0539881211819938,0
"ACAM",0.6,1949,-2.31995123679899,112,-0.0542778656141215,0
"ACAM",0.6,955,-2.29395515345889,109,-0.0558383654533205,0
"ACAM",0.6,3913,-2.25728474826133,116,-0.0513744260370264,0
"ACAM",0.6,3187,-2.34796266614728,119,-0.0556147039201501,0
"ACAM",0.6,3789,-2.42968208647333,112,-0.0618368475134005,0
"ACAM",0.6,586,-2.06174237746513,117,-0.0476843746473516,0
"ACAM",0.6,3147,-2.37016357097863,115,-0.0569319697571588,0
"ACAM",0.6,2652,-2.19144506494096,108,-0.0520556387228471,0
"ACAM",0.6,2528,-2.2860938264202,109,-0.0567311793696772,0
"ACAM",0.6,1550,-1.95177419078549,105,-0.0508469148092187,0
"ACAM",0.6,2316,-1.73143998434413,104,-0.0472639871803971,0
"ACAM",0.6,2768,-1.97101517265456,107,-0.0479335996626308,0
"ACAM",0.6,1641,-2.28637121903844,114,-0.0527908921949127,0
"ACAM",0.6,3188,-2.16496328138419,105,-0.0559471321643008,0
"ACAM",0.6,2574,-2.03647283791505,107,-0.0525107758581429,0
"ACAM",0.6,498,-2.25665215875868,107,-0.0576520758397887,0
"ACAM",0.6,2135,-1.8014733467898,102,-0.0497342189030141,0
"ACAM",0.6,1260,-2.36226373787154,116,-0.0577789848399796,0
"ACAM",0.6,247,-2.34247703844733,105,-0.0619495371775058,0
"ACAM",0.6,275,-1.9516055069286,112,-0.0481149569396784,0
"ACAM",0.6,1383,-2.30322799222468,114,-0.0553844038355445,0
"ACAM",0.6,2377,-2.31320970095821,108,-0.0582215112610799,0
"ACAM",0.6,27,-2.00677899867895,107,-0.0517585757460701,0
"ACAM",0.6,614,-2.34218188808133,118,-0.0545185413942734,0
"ACAM",0.6,1598,-2.32570869020062,116,-0.0549946887196946,0
"ACAM",0.6,3464,-2.17272918662548,107,-0.0523102772709174,0
"ACAM",0.6,2593,-2.1987146857489,112,-0.0536347535224569,0
"ACAM",0.6,2291,-2.337305472711,106,-0.0597121336443105,0
"ACAM",0.6,311,-2.09295379438803,112,-0.050074182232674,0
"ACAM",0.6,1098,-2.19143886386955,112,-0.0541909422574248,0
"ACAM",0.6,502,-2.17957542684165,107,-0.0556739480997702,0
"ACAM",0.6,1479,-2.35180230502098,114,-0.055790014186246,0
"ACAM",0.6,3123,-2.04923603908658,114,-0.0495302516033703,0
"ACAM",0.6,1885,-2.05964669517442,111,-0.0492655072784221,0
"ACAM",0.6,49,-2.2762438421603,114,-0.0545414457835842,0
"ACAM",0.6,629,-2.24804333229651,118,-0.0503862785683622,0
"ACAM",0.6,844,-2.39848382268363,112,-0.0587110768004191,0
"ACAM",0.6,3969,-2.34025784254497,116,-0.0562154104315051,0
"ACAM",0.6,2993,-1.68699322438123,102,-0.0455844439298507,0
"ACAM",0.6,3218,-2.44723136639744,116,-0.0631484404091977,0
"ACAM",0.6,114,-2.43659688638714,119,-0.0600763667092752,0
"ACAM",0.6,2604,-2.0666154776101,109,-0.0488863678891329,0
"ACAM",0.6,1496,-2.05039847163671,110,-0.0497819075486317,0
"ACAM",0.6,2256,-2.26874555825056,114,-0.0547658280101369,0
"ACAM",0.6,1021,-1.95702601496361,109,-0.0470937269880245,0
"ACAM",0.6,1286,-2.00848160880303,111,-0.049594601871998,0
"ACAM",0.6,300,-1.94266616140585,111,-0.0454180857737219,0
"ACAM",0.6,1402,-2.21730338049557,117,-0.0493051768025657,0
"ACAM",0.6,3176,-2.16413841095833,115,-0.0503529882517008,0
"ACAM",0.6,2160,-2.27446564789302,117,-0.0525529526625305,0
"ACAM",0.6,259,-2.23392786009453,105,-0.0554708168410174,0
"ACAM",0.6,3566,-2.32072472965157,110,-0.056514530191274,0
"ACAM",0.6,3558,-1.98788672146212,114,-0.0444354970604668,0
"ACAM",0.6,2648,-2.33006697866458,118,-0.0560233821605407,0
"ACAM",0.6,3411,-2.28957780306273,111,-0.0564815680616004,0
"ACAM",0.6,2147,-2.3596659654012,111,-0.0578616572188334,0
"ACAM",0.6,2580,-2.25345743221013,102,-0.0579650785298081,0
"ACAM",0.6,2797,-1.83405158191206,109,-0.0445070510187925,0
"ACAM",0.6,2282,-1.92806875034797,111,-0.0468784412552167,0
"ACAM",0.6,784,-2.30811402356453,111,-0.0550905447160771,0
"ACAM",0.6,355,-2.40553532826689,114,-0.0611955210363409,0
"ACAM",0.6,1548,-2.13037746093761,116,-0.0506301960658834,0
"ACAM",0.6,1915,-2.39464926915642,115,-0.0564489235781073,0
"ACAM",0.6,546,-2.37061930294122,120,-0.054542362502055,0
"ACAM",0.6,3557,-2.43114565649629,117,-0.0579772776631767,0
"ACAM",0.6,2746,-2.40319281346174,105,-0.0630675494524597,0
"ACAM",0.6,3223,-2.38907968873883,116,-0.058602723864114,0
"ACAM",0.6,2379,-2.36392377546077,114,-0.0559941013600271,0
"ACAM",0.6,1749,-2.3891096605192,111,-0.0615770056186232,0
"ACAM",0.6,3070,-2.03090020594332,105,-0.0508375953104411,0
"ACAM",0.6,2503,-2.44331650107103,114,-0.0630848993867852,0
"ACAM",0.6,3588,-2.25126940482895,105,-0.0584143376899785,0
"ACAM",0.6,2090,-2.26052883658897,112,-0.052126586188849,0
"ACAM",0.6,1104,-2.01259051997835,117,-0.0470473342985983,0
"ACAM",0.6,690,-2.31018212016096,107,-0.0566497045217475,0
"ACAM",0.6,671,-1.69412616611554,106,-0.0454678879823569,0
"ACAM",0.6,840,-2.23657932841242,110,-0.0540012345629466,0
"ACAM",0.6,3621,-2.3393376697457,120,-0.0529442957001815,0
"ACAM",0.6,1157,-2.16414598638294,117,-0.0499365225638118,0
"ACAM",0.6,164,-2.2569679887936,119,-0.0513970670311535,0
"ACAM",0.6,728,-2.25897772167422,111,-0.0536464641602278,0
"ACAM",0.6,3289,-2.06567728433249,106,-0.0511655504521703,0
"ACAM",0.6,3771,-2.4042957732187,116,-0.059866995506554,0
"ACAM",0.6,2957,-2.23384636624751,114,-0.053543536688573,0
"ACAM",0.6,506,-2.11813092511206,117,-0.0484515162087397,0
"ACAM",0.6,1127,-2.21673132784512,104,-0.0555032835318868,0
"ACAM",0.6,2803,-2.124530867749,107,-0.0517227835610822,0
"ACAM",0.6,485,-2.45565595341816,116,-0.0604059133491796,0
"ACAM",0.6,2228,-2.29901327796472,107,-0.0575339098142923,0
"ACAM",0.6,60,-2.23371853429497,115,-0.0499743083161989,0
"ACAM",0.6,1607,-2.0029776323394,112,-0.047292208205082,0
"ACAM",0.6,2093,-2.14931082971885,112,-0.0513295370812243,0
"ACAM",0.6,28,-2.05042370041786,117,-0.0482266216490969,0
"ACAM",0.6,828,-2.09583537180963,107,-0.054096777890669,0
"ACAM",0.6,1387,-2.36835751408467,105,-0.063345905946348,0
"ACAM",0.6,3156,-2.39287076105223,106,-0.0624520553755108,0
"ACAM",0.6,3552,-2.38584454688401,105,-0.0630019783054142,0
"ACAM",0.6,2009,-1.80929888444862,109,-0.0459905115735932,0
"ACAM",0.6,47,-2.29979403401065,120,-0.0525161378926023,0
"ACAM",0.6,785,-2.23397365515293,113,-0.0514501718165159,0
"ACAM",0.6,1795,-2.19222886194453,109,-0.055197046051405,0
"ACAM",0.6,2860,-2.3293393508375,107,-0.0572691113684158,0
"ACAM",0.6,3713,-1.88200966430877,107,-0.0482520686795188,0
"ACAM",0.6,3345,-2.23558500254002,111,-0.0530115977347686,0
"ACAM",0.6,1925,-2.31346242689242,105,-0.0609651618911995,0
"ACAM",0.6,3457,-2.00368750896794,109,-0.0477055265820829,0
"ACAM",0.6,1848,-1.97190908467398,112,-0.0482975202471529,0
"ACAM",0.6,1616,-2.10777733952977,108,-0.051942247173322,0
"ACAM",0.6,2591,-2.20702830803062,106,-0.0557629934035921,0
"ACAM",0.6,3700,-2.28694627038377,109,-0.0580374124597041,0
"ACAM",0.6,3844,-1.74581795043058,104,-0.044143538743724,0
"ACAM",0.6,3089,-2.24199356821524,112,-0.0556498625727857,0
"ACAM",0.6,1310,-2.01072425028987,105,-0.0516099618395636,0
"ACAM",0.6,1137,-2.42610690519398,107,-0.062668826127124,0
"ACAM",0.6,1566,-2.23407934187662,112,-0.0531053235535852,0
"ACAM",0.6,1035,-2.14885716152121,113,-0.0509618630983531,0
"ACAM",0.6,959,-2.47133362474385,117,-0.0628922392608489,0
"ACAM",0.6,384,-2.32473535386038,115,-0.0558965757024061,0
"ACAM",0.6,1874,-2.32567908510227,106,-0.0592580943506059,0
"ACAM",0.6,2947,-2.23029309217361,104,-0.0562021692938869,0
"ACAM",0.6,700,-2.33063669803872,116,-0.0552365466466847,0
"ACAM",0.6,3226,-2.05840716260558,105,-0.052785219571225,0
"ACAM",0.6,2624,-2.13690395333975,106,-0.0521471180816064,0
"ACAM",0.6,1393,-2.3286148584938,112,-0.0589469442826835,0
"ACAM",0.6,2408,-2.3759832190051,106,-0.0635922334308308,0
"ACAM",0.6,3986,-2.39097277998023,117,-0.0569951335159269,0
"ACAM",0.6,1793,-2.3613128118037,112,-0.0579621700647127,0
"ACAM",0.6,3046,-1.70043289485525,106,-0.0443102700260849,0
"ACAM",0.6,2823,-2.33905829813372,118,-0.053517537199365,0
"ACAM",0.6,1829,-2.2571075830977,112,-0.0542611365203896,0
"ACAM",0.6,2667,-2.07581665981119,106,-0.0511098129759474,0
"ACAM",0.6,3691,-1.81782414743595,104,-0.0475103990549119,0
"ACAM",0.6,3647,-2.15395260920007,110,-0.0525009853344508,0
"ACAM",0.6,517,-2.2854548835547,118,-0.0516932834299304,0
"ACAM",0.6,2848,-2.1041114288395,105,-0.052345594562606,0
"ACAM",0.6,1943,-2.3355015516162,104,-0.0620380017653403,0
"ACAM",0.6,2747,-2.23161136846972,111,-0.0545764093394391,0
"ACAM",0.6,2069,-2.36008756303741,112,-0.0589724156929156,0
"ACAM",0.6,1980,-2.20206626650178,108,-0.0532009238750312,0
"ACAM",0.6,1451,-1.84079793607953,107,-0.0457369653882148,0
"ACAM",0.6,2084,-1.97959853116033,103,-0.0523938770181408,0
"ACAM",0.6,1331,-2.04244143702739,114,-0.0458017995926454,0
"ACAM",0.6,2988,-1.89133531624773,117,-0.0447532556011998,0
"ACAM",0.6,3311,-2.04566914694477,106,-0.0511571487907934,0
"ACAM",0.6,329,-2.23357672937548,114,-0.0512624916909824,0
"ACAM",0.6,3304,-2.42227434180033,113,-0.0608674643642903,0
"ACAM",0.6,2362,-2.35916000389535,117,-0.0557773191552349,0
"ACAM",0.6,2684,-1.94600639818053,102,-0.0486161668880069,0
"ACAM",0.6,236,-2.12588059018196,103,-0.0522047345192103,0
"ACAM",0.6,832,-2.10440849483669,110,-0.0525006675246186,0
"ACAM",0.6,2545,-2.15478515602367,108,-0.052252793872188,0
"ACAM",0.6,1246,-2.37861228798449,108,-0.0634579312423587,0
"ACAM",0.6,1322,-2.19660274398114,105,-0.0569506072375062,0
"ACAM",0.6,1235,-1.94873355608462,111,-0.047435280884804,0
"ACAM",0.6,397,-2.09656051198649,115,-0.045752697667627,0
"ACAM",0.6,2462,-2.33017760255349,109,-0.0598157103164461,0
"ACAM",0.6,1299,-2.1180606639428,102,-0.0548577098995521,0
"ACAM",0.6,365,-2.22841243778199,118,-0.051165835608919,0
"ACAM",0.6,1730,-2.199525920634,103,-0.0586759491427793,0
"ACAM",0.6,143,-2.46183885356952,117,-0.0628779057067285,0
"ACAM",0.6,2601,-2.3933933451464,118,-0.0576438062971207,0
"ACAM",0.6,2908,-2.20376213976671,109,-0.054093429011768,0
"ACAM",0.6,1358,-2.07638466243839,106,-0.0501480869945362,0
"ACAM",0.6,3249,-2.21829135839083,107,-0.0566434356694048,0
"ACAM",0.6,2956,-2.14823963715867,120,-0.0482709630810374,0
"ACAM",0.6,4,-2.27317533467591,120,-0.0487456514862742,0
"ACAM",0.6,878,-2.31917981715128,119,-0.0543134017504084,0
"ACAM",0.6,568,-2.09438394550149,117,-0.0477039381088688,0
"ACAM",0.6,2098,-2.39393868336744,117,-0.0561680388691968,0
"ACAM",0.6,403,-2.21108151903316,109,-0.053033881988151,0
"ACAM",0.6,426,-2.45060237261118,116,-0.0611885957477515,0
"ACAM",0.6,691,-2.42560303384152,114,-0.060339995607398,0
"ACAM",0.6,1585,-2.37062157999981,117,-0.0567659042907732,0
"ACAM",0.6,548,-2.04448395433004,118,-0.0456108574291766,0
"ACAM",0.6,1904,-2.12786735169292,103,-0.0561909036355699,0
"ACAM",0.6,1799,-1.93725446312883,113,-0.0461888462583384,0
"ACAM",0.6,3494,-2.05568563341035,104,-0.0541938455180128,0
"ACAM",0.6,3479,-2.23505341999443,121,-0.0477614166131692,0
"ACAM",0.6,1247,-2.14676987137346,108,-0.0548212778783832,0
"ACAM",0.6,3439,-2.30607760579178,117,-0.054349721673074,0
"ACAM",0.6,772,-2.44019678115488,114,-0.063809890797672,0
"ACAM",0.6,572,-1.92672621366479,115,-0.04583849918741,0
"ACAM",0.6,1667,-2.17170664024148,112,-0.0527569490752698,0
"ACAM",0.6,941,-2.01791032277762,115,-0.0461287628567458,0
"ACAM",0.6,641,-2.11655568490126,108,-0.0505760356902364,0
"ACAM",0.6,100,-2.24556264856899,103,-0.0576695731121439,0
"ACAM",0.6,343,-2.19352746844502,102,-0.0569910390957307,0
"ACAM",0.6,3111,-2.02430114999373,107,-0.0514638012370995,0
"ACAM",0.6,480,-1.88780158705468,106,-0.0495236819647748,0
"ACAM",0.6,812,-1.88940679884686,109,-0.0487049161522152,0
"ACAM",0.6,731,-1.84650388893517,104,-0.0473870948266971,0
"ACAM",0.6,3459,-2.4066757276506,111,-0.0626842074735783,0
"ACAM",0.6,1601,-2.21343182239198,111,-0.0520226689204555,0
"ACAM",0.6,2059,-1.43277896031725,102,-0.0441800793882107,0
"ACAM",0.6,1100,-2.40887688809426,116,-0.056973264942199,0
"ACAM",0.6,1711,-2.45870993045384,113,-0.0617276434590505,0
"ACAM",0.6,263,-2.09794107398617,119,-0.0482766349783786,0
"ACAM",0.6,1998,-1.99124885582261,106,-0.047136982826693,0
"ACAM",0.6,626,-2.28319218829441,112,-0.0539077030783809,0
"ACAM",0.6,3532,-1.99390822756711,106,-0.0505345270154989,0
"ACAM",0.6,1963,-2.26614572449884,106,-0.0584244034241367,0
"ACAM",0.6,504,-1.84517574150987,105,-0.0491748892247776,0
"ACAM",0.6,943,-2.27091326627773,109,-0.0565367859702149,0
"ACAM",0.6,1355,-2.11392727902577,101,-0.0527263238084838,0
"ACAM",0.6,881,-2.08780944794767,105,-0.0514022974929772,0
"ACAM",0.6,2320,-2.30684185083246,112,-0.0560321504358496,0
"ACAM",0.6,2099,-1.97228924881662,116,-0.0458432613148195,0
"ACAM",0.6,1164,-2.41945666302166,118,-0.0590275267471245,0
"ACAM",0.6,1984,-2.31400149402135,117,-0.0542616653718029,0
"ACAM",0.6,723,-2.3813353008561,110,-0.0591989388616207,0
"ACAM",0.6,1262,-2.01422728291598,103,-0.0513105010066579,0
"ACAM",0.6,544,-1.98768231208426,104,-0.0477386655903761,0
"ACAM",0.6,314,-2.41163109694841,106,-0.0638059499093932,0
"ACAM",0.6,2465,-2.27527675286151,111,-0.0557142662618774,0
"ACAM",0.6,3262,-2.40953623245999,117,-0.0589529967898965,0
"ACAM",0.6,2435,-2.34091229636551,114,-0.0558127595637492,0
"ACAM",0.6,2066,-2.19634837584647,109,-0.0528638914389314,0
"ACAM",0.6,574,-2.40874498600925,119,-0.0588963160435539,0
"ACAM",0.6,2796,-2.05343087917416,112,-0.0502195676281307,0
"ACAM",0.6,3597,-1.95340095397685,113,-0.048080122958689,0
"ACAM",0.6,1313,-2.2589895570332,102,-0.0617408836465855,0
"ACAM",0.6,1324,-2.27230919466508,105,-0.0603338283077153,0
"ACAM",0.6,712,-2.07467815474925,111,-0.0498574198764359,0
"ACAM",0.6,443,-2.3515396351683,120,-0.0534528094978822,0
"ACAM",0.6,2979,-2.34910584859298,105,-0.0632703332226464,0
"ACAM",0.6,323,-2.46158037848847,120,-0.062381924447518,0
"ACAM",0.6,2317,-2.26160741701985,120,-0.0515928523349321,0
"ACAM",0.6,3734,-2.24923677829145,118,-0.0499083003672791,0
"ACAM",0.6,1410,-2.29095431581562,114,-0.055338496023858,0
"ACAM",0.6,3592,-2.44142960499639,110,-0.0633609091602616,0
"ACAM",0.6,215,-2.40992669535488,119,-0.0581362062536192,0
"ACAM",0.6,145,-1.88243053812929,113,-0.0465792181619664,0
"ACAM",0.6,2960,-1.79035639885715,110,-0.044106626417055,0
"ACAM",0.6,1394,-2.08146915042456,119,-0.0473444552122323,0
"ACAM",0.6,2436,-2.39185127464466,118,-0.0565169695671529,0
"ACAM",0.6,3498,-2.41530886319129,121,-0.0554671631179434,0
"ACAM",0.6,2248,-2.23159422962789,112,-0.0521751092296689,0
"ACAM",0.6,3396,-2.34433420285865,110,-0.0602261581538565,0
"ACAM",0.6,196,-2.33812560058518,108,-0.0587454911098159,0
"ACAM",0.6,388,-2.47369164039193,118,-0.0627961150099277,0
"ACAM",0.6,1744,-2.18256122854786,113,-0.053065031829327,0
"ACAM",0.6,2507,-2.35991397379779,111,-0.0589723094683318,0
