"focal","water","post_num","igr","equil","alpha_inter","lambda","microbe"
"ACAM",0.6,1322,-2.50214822064387,119,-0.0583068732497722,9.08270564441363,0
"ACAM",0.6,2674,-2.50658397784173,111,-0.0649645997379108,10.9536459644369,0
"ACAM",0.6,1760,-2.4112074408066,117,-0.0516882805426648,10.1854987226121,0
"ACAM",0.6,2487,-2.32400394642018,111,-0.0512070424117871,11.7970198311437,0
"ACAM",0.6,2827,-2.50007170993664,118,-0.0616923049449149,13.2635273371625,0
"ACAM",0.6,1812,-2.4230641495882,111,-0.0567706694301063,12.0487706659692,0
"ACAM",0.6,1560,-2.394868114285,106,-0.0556744239186929,9.84251274079233,0
"ACAM",0.6,403,-2.26091022078161,106,-0.051228947898992,12.0125986671902,0
"ACAM",0.6,110,-2.47056121700153,112,-0.0569797496983961,8.2319694156737,0
"ACAM",0.6,440,-2.22117893160032,110,-0.0476165690584994,11.4603623945109,0
"ACAM",0.6,535,-2.28536399222367,107,-0.0504873835973509,10.5710299422767,0
"ACAM",0.6,674,-2.25511499438176,118,-0.0465862432722515,13.150111574335,0
"ACAM",0.6,2943,-2.45427916289398,116,-0.0552527699030747,10.1168315153157,0
"ACAM",0.6,342,-2.2882905082991,104,-0.0530153097759424,11.6761676031908,0
"ACAM",0.6,275,-2.37732359394396,108,-0.0538651811716651,10.1243355347136,0
"ACAM",0.6,3594,-2.30535279657109,111,-0.0496866683186776,10.8823596224547,0
"ACAM",0.6,1163,-2.43112065024337,108,-0.058884520169906,11.8967285412375,0
"ACAM",0.6,266,-2.37984837563126,112,-0.0514819848624922,9.46426191314881,0
"ACAM",0.6,1799,-2.49272323383037,108,-0.0646947297802238,11.1812682476142,0
"ACAM",0.6,3883,-2.45154315945769,106,-0.060354983948764,10.281065368059,0
"ACAM",0.6,555,-2.32978357803352,115,-0.0482484468492624,10.0533672306366,0
"ACAM",0.6,3558,-2.37113503584282,113,-0.0502899703202082,9.18904857673697,0
"ACAM",0.6,2945,-2.50459126881028,116,-0.0604328871914675,9.34656401986524,0
"ACAM",0.6,2486,-2.41953630120852,111,-0.0549103096146636,10.0066728729107,0
"ACAM",0.6,2366,-2.40088191341179,108,-0.0562632475690012,11.3088174650567,0
"ACAM",0.6,1417,-2.40852809945442,108,-0.055785986230139,10.1692462994988,0
"ACAM",0.6,2173,-2.27006666647917,108,-0.0509238015247325,12.3829701357297,0
"ACAM",0.6,2615,-2.46572411768629,120,-0.0544535618755546,10.1218999113219,0
"ACAM",0.6,1478,-2.4057185698294,107,-0.0552324761793605,9.22426700221977,0
"ACAM",0.6,2991,-2.45631763268891,114,-0.0569764760612458,10.8333929378228,0
"ACAM",0.6,2413,-2.49744883645733,109,-0.0650877702804507,11.5323639438001,0
"ACAM",0.6,485,-2.39021828693309,105,-0.0567808423639249,10.7895830840937,0
"ACAM",0.6,2008,-2.2714236357503,108,-0.050673776248852,12.0569004021534,0
"ACAM",0.6,1187,-2.43371073076421,110,-0.0569356119237528,10.5923723678823,0
"ACAM",0.6,250,-2.45624518464273,111,-0.0600611545836418,12.86686777941,0
"ACAM",0.6,264,-2.42232830945348,107,-0.056518331591346,9.35715842634261,0
"ACAM",0.6,1280,-2.24138968182802,108,-0.0504174377484882,13.1252106620803,0
"ACAM",0.6,2229,-2.45336210055399,110,-0.0595888781543661,11.8554255308251,0
"ACAM",0.6,31,-2.36450475151862,119,-0.0480577263464877,9.93196426578577,0
"ACAM",0.6,586,-2.12871040990805,107,-0.0461401795675271,11.3603365366927,0
"ACAM",0.6,1448,-2.45274819705929,106,-0.0609528270823182,10.841801937092,0
"ACAM",0.6,3260,-2.49093883773251,112,-0.0608296344719828,9.62951341500661,0
"ACAM",0.6,2433,-2.27286090315411,107,-0.0499051206065285,10.4488124757174,0
"ACAM",0.6,2150,-2.48427531109166,112,-0.0605274954517555,10.2567922247224,0
"ACAM",0.6,303,-2.30541778472318,102,-0.0527209887541533,9.46603484112964,0
"ACAM",0.6,1056,-2.42791246933546,110,-0.0550672332139888,9.03957492519942,0
"ACAM",0.6,490,-2.44794834756818,113,-0.0544843833928411,8.35051122728794,0
"ACAM",0.6,3965,-2.40661248069551,116,-0.0507997470241603,9.02000730768147,0
"ACAM",0.6,2931,-2.26810813120525,102,-0.0498147535093614,8.21945546247187,0
"ACAM",0.6,3950,-2.19342953683289,106,-0.0499799359632433,13.3909429001739,0
"ACAM",0.6,51,-2.28614834194224,109,-0.048976177767517,9.86396441676298,0
"ACAM",0.6,612,-2.30722250915587,111,-0.0496667980520425,10.7215949764817,0
"ACAM",0.6,830,-2.37855680717449,107,-0.0564738349365707,12.6170131657344,0
"ACAM",0.6,3907,-2.35971263512382,111,-0.0517349947050332,10.4458771090166,0
"ACAM",0.6,2817,-2.35033950034803,110,-0.0528509212064345,11.7408293521022,0
"ACAM",0.6,3029,-2.35327889802248,112,-0.0527511571518825,12.7202900838321,0
"ACAM",0.6,113,-2.48058014018294,116,-0.0595070594615095,12.259437588112,0
"ACAM",0.6,3693,-2.37541596169933,118,-0.0491703293653773,10.1094658523441,0
"ACAM",0.6,2444,-2.4036915922754,112,-0.0545346389316778,11.433075493796,0
"ACAM",0.6,3703,-2.52432723618599,119,-0.0651485156115462,12.2967661667737,0
"ACAM",0.6,1373,-2.46451238024563,114,-0.0580086362066452,11.141547089166,0
"ACAM",0.6,2126,-2.41998538621922,106,-0.0583449068130721,10.939664057455,0
"ACAM",0.6,987,-2.37717468037933,112,-0.0527114879528594,11.0412343436023,0
"ACAM",0.6,1205,-2.22648177923347,108,-0.0494724679567805,12.5406588543464,0
"ACAM",0.6,296,-2.35276631426538,113,-0.0522683908552415,12.7278140022847,0
"ACAM",0.6,1296,-2.44035527372117,114,-0.0575214211574693,13.4175960976606,0
"ACAM",0.6,2978,-2.4710832055648,108,-0.0637554843420419,13.5534722079386,0
"ACAM",0.6,2040,-2.49894852321351,115,-0.0632553953095514,13.4616254349009,0
"ACAM",0.6,259,-2.41082261818298,113,-0.0548618096890328,11.9058795864836,0
"ACAM",0.6,3517,-2.50400309874476,115,-0.0631150647483442,12.0946281822211,0
"ACAM",0.6,3374,-2.45134198707531,117,-0.0555756548904596,11.4432140570406,0
"ACAM",0.6,3556,-2.44119453775165,104,-0.0612224826248155,10.9998987624223,0
"ACAM",0.6,3368,-2.36026859261199,115,-0.0505310824784068,11.105675266047,0
"ACAM",0.6,2480,-2.4037454630502,110,-0.0555261441169163,11.4207959433606,0
"ACAM",0.6,3192,-2.40006504269582,105,-0.0568675286437668,10.2516427163102,0
"ACAM",0.6,2033,-2.18633928536079,106,-0.0487642578178351,12.0166334943149,0
"ACAM",0.6,2418,-2.38627636258486,105,-0.0554483250799431,9.62810836744293,0
"ACAM",0.6,2641,-2.39914181252075,109,-0.0546247083958503,10.1240260689662,0
"ACAM",0.6,2139,-2.47445896340062,110,-0.0608517535934276,10.7504432031547,0
"ACAM",0.6,778,-2.38521267449133,110,-0.0523841038238608,9.09979391827415,0
"ACAM",0.6,344,-2.51558671721256,112,-0.064874900639918,9.49069178418754,0
"ACAM",0.6,1416,-2.2978322142506,109,-0.0491964888468306,9.6357593572505,0
"ACAM",0.6,3567,-2.43997239073305,116,-0.0526473110626636,8.54704762142321,0
"ACAM",0.6,1759,-2.36993885672799,108,-0.053826970493752,10.5360836783734,0
"ACAM",0.6,520,-2.30407671484892,110,-0.0516218960185288,12.9100780889756,0
"ACAM",0.6,3367,-2.46586750950129,115,-0.0565919768303846,9.88781935283011,0
"ACAM",0.6,2588,-2.33160824275114,106,-0.0543066306792604,12.2558296650229,0
"ACAM",0.6,3033,-2.36732126163014,105,-0.0543597686229573,9.6170444505847,0
"ACAM",0.6,2232,-2.46714096373298,107,-0.061845459269475,10.8799452399969,0
"ACAM",0.6,1597,-2.2237993213746,104,-0.0486225329295732,9.46407726000277,0
"ACAM",0.6,2892,-2.23168594603753,107,-0.0490274685937728,11.1718986025314,0
"ACAM",0.6,2340,-2.37046882085886,108,-0.0546801238755118,11.5233481604383,0
"ACAM",0.6,3395,-2.2651439076134,114,-0.0483257353582761,12.7465854058307,0
"ACAM",0.6,1962,-2.48880656755004,108,-0.0640488057948154,11.051258326253,0
"ACAM",0.6,1064,-2.34239506174842,110,-0.0534842828389983,13.1787974430249,0
"ACAM",0.6,3443,-2.36937128315781,114,-0.052576590745423,12.6759814824358,0
"ACAM",0.6,675,-2.42243009605565,108,-0.0577156945171792,11.2689881455938,0
"ACAM",0.6,648,-2.51848726044301,116,-0.0643275305347762,10.8118575443604,0
"ACAM",0.6,828,-2.19392628238656,107,-0.0466089085035039,9.80316631345182,0
"ACAM",0.6,3666,-2.33922668061441,107,-0.0545076310716484,12.6646992752979,0
"ACAM",0.6,1118,-2.49257518771888,120,-0.0597916103919285,13.5536514795269,0
"ACAM",0.6,159,-2.48881158084358,106,-0.064280531388286,9.95999224599358,0
"ACAM",0.6,719,-2.28249027465864,117,-0.0470289991959169,11.8488350726909,0
"ACAM",0.6,3084,-2.51274111190072,116,-0.0642744280900707,12.2869582120516,0
"ACAM",0.6,3793,-2.37408528530573,117,-0.0503917647595118,11.1924037712767,0
"ACAM",0.6,2793,-2.21668947697859,109,-0.0468973472207383,10.2332035654962,0
"ACAM",0.6,494,-2.43627605951503,113,-0.0557822335209673,10.7679975511889,0
"ACAM",0.6,3411,-2.3517881750694,111,-0.053329693833659,12.9716077178744,0
"ACAM",0.6,1091,-2.50532530128447,107,-0.0650220911119261,8.69357692536299,0
"ACAM",0.6,2651,-2.3484800121386,118,-0.049774108163846,12.6322043612483,0
"ACAM",0.6,469,-2.4400912559253,112,-0.0559319720791729,10.0360933339354,0
"ACAM",0.6,2111,-2.50281658841415,118,-0.0614208284074001,12.2196266427584,0
"ACAM",0.6,62,-2.43915152849578,120,-0.0529659786814066,11.1096029116353,0
"ACAM",0.6,1454,-2.35667698014863,109,-0.0531166656914942,11.115747196171,0
"ACAM",0.6,1965,-2.51115765602304,113,-0.0632115696248989,9.30212074325309,0
"ACAM",0.6,32,-2.40327516476258,115,-0.0540603428763623,12.799031727007,0
"ACAM",0.6,815,-2.29024846524848,107,-0.0505390303481621,10.4122922521958,0
"ACAM",0.6,1281,-2.46822728937384,116,-0.054831645837283,8.28062612445503,0
"ACAM",0.6,2957,-2.50319928340501,109,-0.0649575536147916,10.2569531081191,0
"ACAM",0.6,3590,-2.30398193009508,111,-0.0503344754654795,11.7384889337368,0
"ACAM",0.6,1848,-2.43498679893661,103,-0.0624927851539513,12.4416469225867,0
"ACAM",0.6,3536,-2.45335864437834,107,-0.060651768258572,11.0853690071936,0
"ACAM",0.6,3438,-2.3546985288276,111,-0.0512890837816541,10.1643370876616,0
"ACAM",0.6,46,-2.41446889842271,113,-0.0526224652358958,8.96456539359151,0
"ACAM",0.6,780,-2.3473003439807,108,-0.0546144454470529,12.9928786351593,0
"ACAM",0.6,1643,-2.4704067856549,110,-0.0611314267765211,11.5949255936669,0
"ACAM",0.6,2702,-2.37593283869433,120,-0.0489289130848968,10.7709597827525,0
"ACAM",0.6,3749,-2.41944141112812,111,-0.0554172419432696,10.6204234713552,0
"ACAM",0.6,3131,-2.47359797752305,114,-0.0574310507147009,9.35351314144886,0
"ACAM",0.6,1772,-2.3345826406984,104,-0.055132028779876,11.8144323171295,0
"ACAM",0.6,3254,-2.2998821791054,111,-0.0499098880246552,11.3908494859875,0
"ACAM",0.6,1689,-2.3621094357826,115,-0.0491219227308995,9.35008848473561,0
"ACAM",0.6,1463,-2.26346007089675,109,-0.0478260366845441,9.54470275236709,0
"ACAM",0.6,2430,-2.39021474860392,106,-0.0580462348894379,13.107285002796,0
"ACAM",0.6,3738,-2.18889989962924,108,-0.0462739761485039,10.0604744980601,0
"ACAM",0.6,3720,-2.38440586174336,103,-0.0572063953679363,10.4766355360545,0
"ACAM",0.6,2903,-2.47479082285954,115,-0.0594859002525321,12.4114759152347,0
"ACAM",0.6,1218,-2.4730474080914,107,-0.0639901211116729,12.7605139399266,0
"ACAM",0.6,3338,-2.50028446211582,113,-0.0632058360590749,11.50461621583,0
"ACAM",0.6,1103,-2.48450760061315,115,-0.0604999004889569,12.2671867271559,0
"ACAM",0.6,1433,-2.35987975499865,114,-0.0502845671682986,10.2912085309017,0
"ACAM",0.6,998,-2.27993688700615,111,-0.0500754312884456,12.6748409931661,0
"ACAM",0.6,942,-2.42211376955889,105,-0.0593452552214807,11.2660458353604,0
"ACAM",0.6,362,-2.48452820926393,109,-0.0629558373395435,11.1486517261743,0
"ACAM",0.6,1717,-2.23474398176428,104,-0.0500552285326201,10.567992719353,0
"ACAM",0.6,2780,-2.4613636849882,116,-0.0567656138813913,11.2246447365754,0
"ACAM",0.6,3574,-2.27288096048945,112,-0.0496703575225735,13.0828067320041,0
"ACAM",0.6,688,-2.12249329888836,103,-0.0475685808422022,11.114228816133,0
"ACAM",0.6,3035,-2.33916324149079,110,-0.0525707286605317,12.072788548116,0
"ACAM",0.6,2464,-2.35141346440773,110,-0.0517516213712049,10.3463546038895,0
"ACAM",0.6,1289,-2.41127570551911,113,-0.0553660387846278,12.5920593099116,0
"ACAM",0.6,2254,-2.25256637077386,110,-0.0473151349018787,9.89173436847022,0
"ACAM",0.6,3914,-2.46084655008539,116,-0.0579808154529001,12.9877296052184,0
"ACAM",0.6,1640,-2.28102001077149,109,-0.0516415045785072,13.499566870443,0
"ACAM",0.6,2865,-2.31760128690453,107,-0.0511349809005765,9.80010064686869,0
"ACAM",0.6,2661,-2.41283530364005,109,-0.0550643938369212,9.60387196190606,0
"ACAM",0.6,3970,-2.47754296119366,119,-0.0574863586209908,11.9993453301787,0
"ACAM",0.6,2504,-2.51768608488637,118,-0.0614010654969353,8.84117879611103,0
"ACAM",0.6,3730,-2.4027572245688,105,-0.0568812095145688,10.0521884918359,0
"ACAM",0.6,3696,-2.52523523696448,121,-0.0627532454078152,10.1687811035072,0
"ACAM",0.6,504,-2.39849033511261,112,-0.0521234821669783,9.02987194239144,0
"ACAM",0.6,2689,-2.4063828746465,115,-0.052733162146346,10.7322658585105,0
"ACAM",0.6,1783,-2.35282880643881,111,-0.0534426881399852,13.0788588402335,0
"ACAM",0.6,2590,-2.47542019663045,118,-0.0559884390972689,9.72593400629436,0
"ACAM",0.6,1930,-2.4955471958045,110,-0.0649584261149415,12.5024910238741,0
"ACAM",0.6,1824,-2.50165236438849,117,-0.0612869090025675,11.5489980044881,0
"ACAM",0.6,1334,-2.49930839635297,112,-0.0626893240639541,10.3614488858531,0
"ACAM",0.6,1951,-2.48278616755163,116,-0.0564202224913469,8.30143544293204,0
"ACAM",0.6,1235,-2.44737404990089,108,-0.0606216966638147,12.4414874705928,0
"ACAM",0.6,2815,-2.21412129386819,108,-0.0480983402044208,11.2473389132865,0
"ACAM",0.6,3100,-2.48866855688559,114,-0.0585419690318181,8.66436336345826,0
"ACAM",0.6,3995,-2.37467980261187,114,-0.053186411414981,13.1768539475551,0
"ACAM",0.6,3399,-2.43575949608096,103,-0.0586013818045011,8.27314626785889,0
"ACAM",0.6,3094,-2.34779436028696,109,-0.0524393012068695,10.8323604724587,0
"ACAM",0.6,2212,-2.51261208905907,112,-0.0648404259507546,10.1509183434574,0
"ACAM",0.6,2519,-2.38874532201695,106,-0.0551997281441425,9.74365991255175,0
"ACAM",0.6,237,-2.26534594741067,107,-0.0519166019930079,13.3550553009169,0
"ACAM",0.6,818,-2.27989560113895,110,-0.0490878352108796,10.8115549851586,0
"ACAM",0.6,2393,-2.38554652741338,105,-0.0580979287305919,12.8196144019521,0
"ACAM",0.6,1178,-2.49341541395438,117,-0.0600093195172845,11.4571849916315,0
"ACAM",0.6,1231,-2.44362905190847,115,-0.0538382659095025,9.00791785466427,0
"ACAM",0.6,1172,-2.48899590360437,112,-0.0635698993318998,13.5503320458124,0
"ACAM",0.6,379,-2.43260747135632,107,-0.0570332616570171,9.11003887414848,0
"ACAM",0.6,2310,-2.36931128388495,117,-0.0478533711970967,8.53295716098939,0
"ACAM",0.6,1214,-2.43762218957876,104,-0.0596476706035421,9.620493618965,0
"ACAM",0.6,348,-2.47176430031498,106,-0.0644994694836648,12.8375910125433,0
"ACAM",0.6,1575,-2.27052109834862,112,-0.0466695290445516,9.43970085566188,0
"ACAM",0.6,139,-2.47931583944561,103,-0.065343798689832,10.4600257559548,0
"ACAM",0.6,2440,-2.44250273713867,111,-0.0570470731945408,10.5115448875051,0
"ACAM",0.6,2742,-2.25330136168452,110,-0.0494674007989734,12.5313881799517,0
"ACAM",0.6,1257,-2.47978491786532,113,-0.0606948941790334,11.8013098767636,0
"ACAM",0.6,3054,-2.40877250636705,117,-0.0516450094854064,10.3138118645832,0
"ACAM",0.6,2788,-2.23015340461224,108,-0.0484640511004322,11.0556527090942,0
"ACAM",0.6,4,-2.49132392486007,111,-0.0623081392795231,10.6298027842294,0
"ACAM",0.6,862,-2.39910395384056,114,-0.0540662932459601,12.492675517007,0
"ACAM",0.6,541,-2.41425684088539,112,-0.0523048885762638,8.23761170990558,0
"ACAM",0.6,1968,-2.46014640269709,110,-0.0592463982626393,10.600669381097,0
"ACAM",0.6,386,-2.48133428750652,119,-0.0576337081073028,11.6246924710202,0
"ACAM",0.6,413,-2.45103729414174,113,-0.0546164994343083,8.23613783787811,0
"ACAM",0.6,677,-2.4859383381615,116,-0.0585546737323306,10.1576330952533,0
"ACAM",0.6,1442,-2.36986224334914,114,-0.0496606568235338,9.02861038038945,0
"ACAM",0.6,521,-2.36253940674913,116,-0.0508763588960522,12.00308860329,0
"ACAM",0.6,3402,-2.33898010561143,109,-0.0533904421666121,12.5928012312637,0
"ACAM",0.6,1745,-2.21542283533079,105,-0.0480936705350128,9.68124695070713,0
"ACAM",0.6,1656,-2.24431095762547,107,-0.0506708008968835,12.6781709661127,0
"ACAM",0.6,3527,-2.47336281794052,111,-0.0613753228327599,12.2934181265005,0
"ACAM",0.6,3508,-2.39826455687211,106,-0.0571466944322364,11.2861105747007,0
"ACAM",0.6,1179,-2.45371891641905,109,-0.0594229919276078,10.8888469964365,0
"ACAM",0.6,3466,-2.41415182778688,119,-0.0518958610225971,11.306454971417,0
"ACAM",0.6,754,-2.28947860132652,108,-0.0518284192768482,12.6299836812682,0
"ACAM",0.6,544,-2.46918411985145,110,-0.0594738266806695,9.81393671556146,0
"ACAM",0.6,1504,-2.46881514106137,109,-0.060497762344469,10.4113379677028,0
"ACAM",0.6,914,-2.32393425436027,108,-0.0494419472464388,8.36250052267184,0
"ACAM",0.6,622,-2.46790636050651,120,-0.0555417794297788,11.3091333695172,0
"ACAM",0.6,91,-2.40584582411966,113,-0.0551154973707868,12.6839257160202,0
"ACAM",0.6,334,-2.45222116455881,106,-0.0594982042467955,9.30999887429198,0
"ACAM",0.6,2917,-2.46914973374429,110,-0.0578889815168747,8.23659502247397,0
"ACAM",0.6,465,-2.43349301282685,115,-0.0522979647343741,8.24615104415059,0
"ACAM",0.6,799,-2.36973974973999,119,-0.0485284189167305,10.1681387674287,0
"ACAM",0.6,723,-2.50296414910168,120,-0.0595542201662507,11.0092162650644,0
"ACAM",0.6,3489,-2.408691889651,113,-0.0540272203607049,11.0005782430281,0
"ACAM",0.6,1450,-2.16723796282568,109,-0.047517369273579,12.8828836016718,0
"ACAM",0.6,3224,-2.22830990964024,104,-0.0497415470596292,10.451206491861,0
"ACAM",0.6,1918,-2.47058754718401,105,-0.0612507001254558,8.62878755349524,0
"ACAM",0.6,1060,-2.31111315226954,114,-0.048599201458006,10.8182529830849,0
"ACAM",0.6,1551,-2.14281704145852,109,-0.0472765572459172,13.5560840038001,0
"ACAM",0.6,3364,-2.27631173088398,107,-0.0512658105740555,11.9230402810177,0
"ACAM",0.6,260,-2.27792622457808,117,-0.0464408768608218,11.2577894164316,0
"ACAM",0.6,1835,-2.47858368301671,111,-0.0613830443056632,11.5112892486273,0
"ACAM",0.6,607,-2.45567031506555,119,-0.0525600271901687,8.55522747799462,0
"ACAM",0.6,3566,-2.32316883459548,114,-0.0493472191418925,11.1690286219263,0
"ACAM",0.6,1807,-2.35996398446973,111,-0.0523794373249361,11.1911742792691,0
"ACAM",0.6,493,-2.23269262430579,107,-0.0488521651474148,10.8931128167257,0
"ACAM",0.6,918,-2.1603198515879,104,-0.0471069821996722,9.95845919657928,0
"ACAM",0.6,1256,-2.40684690949503,107,-0.0548707965805308,8.80062499811537,0
"ACAM",0.6,867,-2.40485025297463,111,-0.0541179329420071,10.2259126622887,0
"ACAM",0.6,2177,-2.35561153111494,107,-0.0541217913756515,11.1650555162867,0
"ACAM",0.6,1969,-2.3809296107585,114,-0.050891364505445,9.74838266134684,0
"ACAM",0.6,1127,-2.46194703166229,108,-0.0597177398640735,9.73258883226971,0
"ACAM",0.6,1825,-2.43347785925642,115,-0.0537109568731532,9.69310322913448,0
"ACAM",0.6,707,-2.42259747508149,114,-0.0553756291086074,12.1660808095954,0
"ACAM",0.6,1189,-2.28745637852876,112,-0.047866715937454,10.0636058105938,0
"ACAM",0.6,516,-2.08098678227721,103,-0.0474282512952727,12.2673819599057,0
"ACAM",0.6,304,-2.25242848170712,104,-0.0515693189299229,11.6150492004368,0
"ACAM",0.6,2315,-2.36805197718438,111,-0.0531976732414178,11.6609682680121,0
"ACAM",0.6,3066,-2.47638253497896,107,-0.0631603719341524,11.2094294509039,0
"ACAM",0.6,2279,-2.42932597424467,110,-0.0547659151872255,8.64704611453563,0
"ACAM",0.6,1928,-2.46438710738523,103,-0.0644809664942764,11.4775449620714,0
"ACAM",0.6,545,-2.49168636595396,109,-0.0622118283775682,9.24150572683813,0
"ACAM",0.6,2640,-2.18819236284648,107,-0.046394800100659,9.72619785691234,0
"ACAM",0.6,3640,-2.50043713718376,118,-0.0597333296035635,10.4488295261061,0
"ACAM",0.6,1220,-2.50162971521574,119,-0.0607238655748147,12.2383908559864,0
"ACAM",0.6,1233,-2.41399503497945,111,-0.0535465152800775,8.9637069418465,0
"ACAM",0.6,696,-2.47944637183753,113,-0.0591938458681025,10.0420835512594,0
"ACAM",0.6,429,-2.5100559007577,116,-0.0637180676149329,12.2634400725625,0
"ACAM",0.6,2804,-2.314491579076,112,-0.047162031729423,8.23536620244055,0
"ACAM",0.6,3962,-2.33330524535975,114,-0.048942212206444,10.1737579743922,0
"ACAM",0.6,2175,-2.0665662846765,106,-0.0461142048517334,12.8254832322761,0
"ACAM",0.6,3772,-2.41046873653729,110,-0.0561454875204606,11.6588349420196,0
"ACAM",0.6,1309,-2.41273691371153,117,-0.0507780825354265,9.04591576103227,0
"ACAM",0.6,3636,-2.34319864856244,109,-0.052866266333191,11.6277057112754,0
"ACAM",0.6,217,-2.37061327715062,115,-0.0518663494668249,12.1976409628889,0
"ACAM",0.6,140,-2.26600204360549,112,-0.0489796181116585,12.4032865160174,0
"ACAM",0.6,2795,-2.5144243221769,113,-0.0627839489266926,8.240840660434,0
"ACAM",0.6,1291,-2.41886336256069,107,-0.056991427205407,10.1101762039724,0
"ACAM",0.6,3198,-2.40125699338625,108,-0.0544700092628577,9.26134293525242,0
"ACAM",0.6,2281,-2.47984312696045,118,-0.0575257351601683,10.9979820212938,0
"ACAM",0.6,3535,-2.39319971874404,119,-0.0509345418767736,11.6988989638724,0
"ACAM",0.6,2119,-2.46204448066439,119,-0.0557962243560803,11.7497250275676,0
"ACAM",0.6,3421,-2.43043914291905,116,-0.0529393878459381,9.63520835815818,0
"ACAM",0.6,193,-2.49449882810432,109,-0.0621750571417274,8.79210851597282,0
"ACAM",0.6,367,-2.45642539920091,109,-0.058092205501145,9.18675423456448,0
"ACAM",0.6,1583,-2.42602122927256,110,-0.0581719640488883,12.9536529842443,0
"ACAM",0.6,2344,-2.25143482470247,105,-0.0493377210562797,9.7287278085461,0
"ACAM",0.6,3706,-2.42186129434089,114,-0.0535254884118307,9.89984344535346,0
"ACAM",0.6,3428,-2.46639152695494,117,-0.0566994682296365,11.1122908179533,0
"ACAM",0.6,2290,-2.47766793640529,109,-0.0626697495825098,11.8187472775429,0
"ACAM",0.6,2637,-2.48114294105567,108,-0.0633965985038544,11.5284709407328,0
"ACAM",0.6,671,-2.51165790389645,112,-0.0643618064830457,9.84829655551031,0
"ACAM",0.6,1072,-2.42763816280195,118,-0.0513325583150177,9.04808868858558,0
"ACAM",0.6,986,-2.28833759500911,104,-0.0514628293680953,9.94827270440803,0
"ACAM",0.6,2329,-2.46322441604581,120,-0.0549297301724935,11.0606027524449,0
"ACAM",0.6,463,-2.10012778553557,107,-0.0463969718633198,12.6528430246445,0
"ACAM",0.6,1324,-2.35262513513042,110,-0.0532472762947963,12.1380101257671,0
"ACAM",0.6,262,-2.47101972751829,115,-0.056441499772711,9.12857593826774,0
"ACAM",0.6,2081,-2.40989317328749,104,-0.0589103472978762,11.1138869791809,0
"ACAM",0.6,2158,-2.41007194427657,112,-0.0540496006508842,10.3323863572898,0
"ACAM",0.6,3379,-2.33840289950462,116,-0.048469861073017,10.338141567003,0
"ACAM",0.6,2414,-2.39210504635776,111,-0.0546037527000766,11.7842928266023,0
"ACAM",0.6,1421,-2.3477852706008,111,-0.0528979708681364,12.6105581132198,0
"ACAM",0.6,1531,-2.4478777336362,109,-0.06072873267734,13.3415363820352,0
"ACAM",0.6,1493,-2.46601215505159,118,-0.056239692335173,11.2197877638887,0
"ACAM",0.6,3373,-2.46911670151903,107,-0.0607613688079058,9.43041970430618,0
"ACAM",0.6,3859,-2.34724578717721,106,-0.0525868338969816,9.38637859480298,0
"ACAM",0.6,1327,-2.30587617244055,107,-0.0520618871750613,11.4664081837226,0
"ACAM",0.6,64,-2.50647907400917,117,-0.06144881888815,10.7295789303359,0
"ACAM",0.6,1284,-2.50811341040961,117,-0.0622344842675962,11.4161156003548,0
"ACAM",0.6,1084,-2.32395249494911,111,-0.0502386609683541,10.6216829132972,0
"ACAM",0.6,554,-2.39467510477273,111,-0.0519487591566905,8.62297510041152,0
"ACAM",0.6,3117,-2.36455209568082,108,-0.0536894229681425,10.716272951703,0
"ACAM",0.6,967,-2.22521907847425,105,-0.0508230322591762,12.4511549808035,0
"ACAM",0.6,3030,-2.28853762967658,105,-0.0508129801320125,9.77034706262291,0
"ACAM",0.6,1859,-2.43423326600946,104,-0.0582109231775443,8.53739251626064,0
"ACAM",0.6,1768,-2.40975101378794,110,-0.0556332905004719,11.0416435269256,0
"ACAM",0.75,2266,-1.96930650487824,145,-0.0338211084434514,16.4826116641273,0
"ACAM",0.75,1874,-1.95630881048024,142,-0.036665529703752,22.9428931438724,0
"ACAM",0.75,407,-2.08327942970517,126,-0.0419964192551189,18.3739727971761,0
"ACAM",0.75,3477,-2.15596400455166,126,-0.0441641534940479,19.7232967636598,0
"ACAM",0.75,299,-2.27791130051212,134,-0.0439210768526108,17.7360056137459,0
"ACAM",0.75,3386,-2.24944634276363,143,-0.0415675999147571,21.099915130469,0
"ACAM",0.75,556,-2.17396780644608,131,-0.0408428448647369,15.0710658433476,0
"ACAM",0.75,3568,-1.93718065355558,129,-0.0374133889100601,16.3184214996006,0
"ACAM",0.75,624,-1.9266228847712,142,-0.0345397265445633,18.0730115555271,0
"ACAM",0.75,1481,-2.21643665722888,143,-0.0398497482560397,18.4992533216728,0
"ACAM",0.75,1325,-2.22793555857236,131,-0.0446273295480589,20.5645528302429,0
"ACAM",0.75,3703,-2.28046104869906,137,-0.0422989805276704,16.0646487379992,0
"ACAM",0.75,1887,-1.74764523298959,130,-0.0337712832627323,15.3274379320784,0
"ACAM",0.75,1160,-1.96644257092486,135,-0.0371017617265653,18.3945522988231,0
"ACAM",0.75,3522,-2.16294266861757,134,-0.0415501987892851,19.2921135251378,0
"ACAM",0.75,3373,-2.22115768409587,129,-0.0440853433979216,18.0595399270099,0
"ACAM",0.75,3076,-2.04879848569855,130,-0.0378900156961567,13.9346739153194,0
