"species","water","post_num","n_star","lambda","alpha_ii","g_i","s_i"
"ACAM",0.75,1146,109.04058475868,61.5256458777336,-0.0628782784651179,0.516111111111111,0.16
"ACAM",0.75,15,97.603041539356,63.1393422178818,-0.0707605798399011,0.516111111111111,0.16
"ACAM",0.75,2213,107.803203456715,62.0680677688926,-0.0637577654226556,0.516111111111111,0.16
"ACAM",0.75,2459,89.2990538324579,57.2060438724319,-0.0751994522599667,0.516111111111111,0.16
"ACAM",0.75,2289,96.2598727237565,59.794423446354,-0.0706523145506627,0.516111111111111,0.16
"ACAM",0.75,860,100.736567982108,56.4562650676471,-0.0664076331972946,0.516111111111111,0.16
"ACAM",0.75,2225,101.452815004085,56.0905364242833,-0.0658146793936786,0.516111111111111,0.16
"ACAM",0.75,886,113.181077075771,65.5799827398671,-0.0616704932365631,0.516111111111111,0.16
"ACAM",0.75,1007,113.000436447737,56.0289793008296,-0.059070187094301,0.516111111111111,0.16
"ACAM",0.75,799,93.3173598249346,62.8803223413344,-0.0739249684366733,0.516111111111111,0.16
"ACAM",0.75,1046,95.973225365853,58.6902691496816,-0.0704870499569634,0.516111111111111,0.16
"ACAM",0.75,1113,101.918852121831,57.35106679478,-0.0659362375339307,0.516111111111111,0.16
"ACAM",0.75,1406,111.411859805233,63.4504705429727,-0.0620757253708519,0.516111111111111,0.16
"ACAM",0.75,1712,99.5086010359538,53.4764089500209,-0.0661712767627005,0.516111111111111,0.16
"ACAM",0.75,468,97.0473038488996,71.3027387113986,-0.0735933677543954,0.516111111111111,0.16
"ACAM",0.75,1616,113.36901641565,62.7180158338922,-0.0608056362204146,0.516111111111111,0.16
"ACAM",0.75,687,98.0696469632215,54.4645652987375,-0.0675039390768489,0.516111111111111,0.16
"ACAM",0.75,1363,107.97892411589,64.2342352267314,-0.0642695695955616,0.516111111111111,0.16
"ACAM",0.75,1838,100.808388805194,70.4676443444946,-0.0706212188625974,0.516111111111111,0.16
"ACAM",0.75,645,97.907382702545,60.856761396069,-0.0698119405935574,0.516111111111111,0.16
"ACAM",0.75,1797,88.7724787481789,54.9383949330264,-0.0747627088026201,0.516111111111111,0.16
"ACAM",0.75,227,105.697865870495,68.7808228771878,-0.0669102116067112,0.516111111111111,0.16
"ACAM",0.75,1192,95.0462458970583,51.1543590411898,-0.0683729999161882,0.516111111111111,0.16
"ACAM",0.75,1860,95.782164774345,61.8859313229289,-0.0717001677290563,0.516111111111111,0.16
"ACAM",0.75,1675,90.8926562072135,62.5738992684172,-0.0757928978758031,0.516111111111111,0.16
"ACAM",0.75,248,111.832949515722,58.6090350494012,-0.0604668470781827,0.516111111111111,0.16
"ACAM",0.75,2468,93.6920032471645,69.1622821395881,-0.0755985826869042,0.516111111111111,0.16
"ACAM",0.75,750,91.3520918430817,66.2312651327297,-0.0766165283295217,0.516111111111111,0.16
"ACAM",0.75,1247,101.802997137841,61.9306932343754,-0.06747343794388,0.516111111111111,0.16
"ACAM",0.75,251,111.679165040997,63.4248740843973,-0.0619201461704601,0.516111111111111,0.16
"ACAM",0.75,1988,107.214248306352,69.8396696041761,-0.0662399570008419,0.516111111111111,0.16
"ACAM",0.75,839,97.7673774805045,63.6608840736852,-0.0708046681105015,0.516111111111111,0.16
"ACAM",0.75,716,98.0923411890578,58.0958631782487,-0.0687632288103462,0.516111111111111,0.16
"ACAM",0.75,1943,94.5409335114401,61.4575169253767,-0.0724991523811652,0.516111111111111,0.16
"ACAM",0.75,2068,98.8484141980653,51.7902537254403,-0.0659852183265469,0.516111111111111,0.16
"ACAM",0.75,1297,100.299562318994,69.4311062232287,-0.0706932208322062,0.516111111111111,0.16
"ACAM",0.75,2416,99.8633517871357,57.966364336934,-0.0675004615549432,0.516111111111111,0.16
"ACAM",0.75,543,90.4347351225611,63.9768061106517,-0.0766517229483265,0.516111111111111,0.16
"ACAM",0.75,47,110.030049851647,51.9244810583641,-0.0593251515607673,0.516111111111111,0.16
"ACAM",0.75,668,95.4178030953505,71.3137733817426,-0.0748533032714447,0.516111111111111,0.16
"ACAM",0.75,106,94.5804650521523,70.2319473173805,-0.0752028416678355,0.516111111111111,0.16
"ACAM",0.75,2371,117.381300992274,63.0127000174441,-0.0588045758786779,0.516111111111111,0.16
"ACAM",0.75,720,100.02225714916,64.5792721582808,-0.069485922918841,0.516111111111111,0.16
"ACAM",0.75,517,99.5273216796214,66.2207233573761,-0.0703201050212111,0.516111111111111,0.16
"ACAM",0.75,1649,105.564989500464,67.8308617900551,-0.0667391672407359,0.516111111111111,0.16
"ACAM",0.75,1183,113.702950835609,62.793680475988,-0.0606476018670822,0.516111111111111,0.16
"ACAM",0.75,975,98.4772518827242,63.8488372619762,-0.070352275798071,0.516111111111111,0.16
"ACAM",0.75,101,113.115869166145,61.8405672557543,-0.0607003820081204,0.516111111111111,0.16
"ACAM",0.75,1527,93.3809706440418,58.2641955679679,-0.0722925883739084,0.516111111111111,0.16
"ACAM",0.75,1864,91.8942418796976,58.2149789385726,-0.0734443698671789,0.516111111111111,0.16
"ACAM",0.75,767,88.700212816228,60.2900522912343,-0.0768541208488755,0.516111111111111,0.16
"ACAM",0.75,1787,95.0040210159862,55.8789841890158,-0.0702050590790309,0.516111111111111,0.16
"ACAM",0.75,1179,104.670266753135,65.6828770727573,-0.0667139838856287,0.516111111111111,0.16
"ACAM",0.75,1612,96.1549881121989,59.4941049733607,-0.0706279201507894,0.516111111111111,0.16
"ACAM",0.75,1832,109.544901407055,61.0298824253228,-0.0624457033321354,0.516111111111111,0.16
"ACAM",0.75,1582,91.0881255042757,66.5362090941268,-0.0769362705007214,0.516111111111111,0.16
"ACAM",0.75,1084,93.4578585235475,67.4587161794145,-0.0752709307683028,0.516111111111111,0.16
"ACAM",0.75,316,92.4196605368426,69.5928551383678,-0.0767694626442482,0.516111111111111,0.16
"ACAM",0.75,1645,109.180594806682,64.5946058813573,-0.0636614854931653,0.516111111111111,0.16
"ACAM",0.75,1875,113.664522944717,61.9886693956455,-0.0604481594516491,0.516111111111111,0.16
"ACAM",0.75,1932,96.7057321215495,67.5571543621426,-0.0727721630475408,0.516111111111111,0.16
"ACAM",0.75,2119,117.666071643581,58.715015833363,-0.0574990414584869,0.516111111111111,0.16
"ACAM",0.75,2202,114.003171227565,54.9586198732886,-0.0582228026534826,0.516111111111111,0.16
"ACAM",0.75,2279,108.398094673044,60.083787018932,-0.0628270883803254,0.516111111111111,0.16
"ACAM",0.75,1248,92.9175053390013,56.3604997357542,-0.0719604728383128,0.516111111111111,0.16
"ACAM",0.75,588,109.408492095119,58.42821011287,-0.061752050141793,0.516111111111111,0.16
"ACAM",0.75,1002,106.926095937813,66.1832716636594,-0.065444039024932,0.516111111111111,0.16
"ACAM",0.75,1258,95.3951051461576,57.8364275650251,-0.0706165607013381,0.516111111111111,0.16
"ACAM",0.75,1195,101.6451528655,57.3017290887522,-0.0660973779333423,0.516111111111111,0.16
"ACAM",0.75,1722,118.918366568525,59.0998011837977,-0.0569999641999798,0.516111111111111,0.16
"ACAM",0.75,826,96.9657143736338,66.9940715154722,-0.0724098019834421,0.516111111111111,0.16
"ACAM",0.75,2390,93.5516542707239,53.2853292186148,-0.0703106278085568,0.516111111111111,0.16
"ACAM",0.75,1970,89.6559323052789,62.8531897236652,-0.0769346374414571,0.516111111111111,0.16
"ACAM",0.75,880,104.35277760913,52.7139896273374,-0.06283290581939,0.516111111111111,0.16
"ACAM",0.75,1136,97.1171850093153,67.4778356397875,-0.0724404138613459,0.516111111111111,0.16
"ACAM",0.75,393,108.247574923756,50.799335356508,-0.0599099139088454,0.516111111111111,0.16
"ACAM",0.75,128,112.771560606415,63.2906725485363,-0.0612839453360687,0.516111111111111,0.16
"ACAM",0.75,1204,106.134468749491,59.0994110102958,-0.0638654899321585,0.516111111111111,0.16
"ACAM",0.75,990,108.576871316568,58.6917376318801,-0.0623053319541901,0.516111111111111,0.16
"ACAM",0.75,766,102.66059488102,56.9956189924221,-0.0653424979431081,0.516111111111111,0.16
"ACAM",0.75,51,97.0695987317373,72.2832152737149,-0.0738490709719367,0.516111111111111,0.16
"ACAM",0.75,1571,105.98992812611,61.3202800350831,-0.0646269524773512,0.516111111111111,0.16
"ACAM",0.75,1273,108.297887765277,55.4551096225871,-0.0614509612647619,0.516111111111111,0.16
"ACAM",0.75,2491,101.788813731582,64.5530001281061,-0.068272241295029,0.516111111111111,0.16
"ACAM",0.75,1090,111.397079054581,57.0750828167225,-0.0602421469198818,0.516111111111111,0.16
"ACAM",0.75,1145,105.413165944881,60.0863691149613,-0.0646069196219349,0.516111111111111,0.16
"ACAM",0.75,2368,100.544980584374,64.1550699455588,-0.0689976716548515,0.516111111111111,0.16
"ACAM",0.75,1148,111.408662707336,66.9608267946498,-0.0630140087980523,0.516111111111111,0.16
"ACAM",0.75,1202,97.2331685420211,64.385712897626,-0.0714192789303557,0.516111111111111,0.16
"ACAM",0.75,2474,86.7041282931673,58.540464388757,-0.0779653491944993,0.516111111111111,0.16
"ACAM",0.75,360,102.211814614181,66.6959642400663,-0.0686087734808036,0.516111111111111,0.16
"ACAM",0.75,2041,98.3538810345147,61.6899820792326,-0.0697629067705286,0.516111111111111,0.16
"ACAM",0.75,2315,101.317913881652,52.0416631710057,-0.0644695184612465,0.516111111111111,0.16
"ACAM",0.75,925,91.7059346853823,56.9972098298768,-0.073148524276683,0.516111111111111,0.16
"ACAM",0.75,1594,93.4730822460392,68.0163738010542,-0.0754293233824583,0.516111111111111,0.16
"ACAM",0.75,1783,109.914794947327,65.2977748751691,-0.0634271027833818,0.516111111111111,0.16
"ACAM",0.75,825,94.7210406801965,61.3546958007175,-0.0723270473575831,0.516111111111111,0.16
"ACAM",0.75,1390,95.8810186539745,67.7042922738784,-0.0734420721857092,0.516111111111111,0.16
"ACAM",0.75,1327,95.533008468595,67.5233031461044,-0.0736553188066242,0.516111111111111,0.16
"ACAM",0.75,718,95.4976436330407,59.1214436956127,-0.0709865897406059,0.516111111111111,0.16
"ACAM",0.75,596,95.7053771918972,63.6295953460191,-0.0723202226183537,0.516111111111111,0.16
"ACAM",0.75,2264,106.63152191497,55.9752130706259,-0.0625809009587998,0.516111111111111,0.16
"ACAM",0.75,746,99.9994297263322,65.8200178410129,-0.0698705160796925,0.516111111111111,0.16
"ACAM",0.75,1682,108.65886483308,54.1719970588891,-0.06082937978014,0.516111111111111,0.16
"ACAM",0.75,1648,109.866679647512,58.6766481667794,-0.0615693477312587,0.516111111111111,0.16
"ACAM",0.75,1362,87.7683234737344,55.1197020025037,-0.0756908019307149,0.516111111111111,0.16
"ACAM",0.75,1200,99.2207664993472,71.0390508337495,-0.0719089308247409,0.516111111111111,0.16
"ACAM",0.75,852,99.6906155764153,70.6378356395583,-0.0714599379193328,0.516111111111111,0.16
"ACAM",0.75,305,99.766308963066,54.2748303341306,-0.0662881685263463,0.516111111111111,0.16
"ACAM",0.75,1579,115.626000963832,57.181464801878,-0.058070046599932,0.516111111111111,0.16
"ACAM",0.75,2199,93.4656360881131,57.961660962173,-0.0721191809110416,0.516111111111111,0.16
"ACAM",0.75,1552,109.397990909787,59.7082200664675,-0.0621417945261706,0.516111111111111,0.16
"ACAM",0.75,1972,95.4575748370891,60.8675327754744,-0.0716071753039618,0.516111111111111,0.16
"ACAM",0.75,1717,118.454207520596,66.5144137084069,-0.0591565805343565,0.516111111111111,0.16
"ACAM",0.75,1592,104.586520001721,51.1009089608449,-0.0621167181219304,0.516111111111111,0.16
"ACAM",0.75,1833,100.551312550661,51.0687904759074,-0.0645973982271704,0.516111111111111,0.16
"ACAM",0.75,2011,112.181922139914,63.6995461161478,-0.0617172796996037,0.516111111111111,0.16
"ACAM",0.75,1865,93.9241699058984,65.9866518490966,-0.0744420827509025,0.516111111111111,0.16
"ACAM",0.75,335,93.1527532756802,56.5231761742891,-0.0718386932894051,0.516111111111111,0.16
"ACAM",0.75,21,102.909509100973,62.3545213669495,-0.0668763558870297,0.516111111111111,0.16
"ACAM",0.75,2140,104.741637464961,68.1056923022296,-0.0673385889895302,0.516111111111111,0.16
"ACAM",0.75,502,99.7245349961209,61.8190927352376,-0.0688446782000974,0.516111111111111,0.16
"ACAM",0.75,100,104.418226658795,63.972552864109,-0.0663854354502944,0.516111111111111,0.16
"ACAM",0.75,1707,100.423674582393,66.5310301392375,-0.0697826470973894,0.516111111111111,0.16
"ACAM",0.75,679,98.0681676925199,62.267905593807,-0.0701503841525472,0.516111111111111,0.16
"ACAM",0.75,1243,102.10661154218,67.234934056625,-0.0688321909606287,0.516111111111111,0.16
"ACAM",0.75,2247,99.1954519461616,61.6927588321411,-0.0691719197723068,0.516111111111111,0.16
"ACAM",0.75,2305,105.237209340376,53.6721197172402,-0.0626364886126807,0.516111111111111,0.16
"ACAM",0.75,1427,97.8165867615217,60.7946965021937,-0.0698565301736917,0.516111111111111,0.16
"ACAM",0.75,155,93.0169866223401,61.3434657229082,-0.0736482525186326,0.516111111111111,0.16
"ACAM",0.75,983,93.6765623354383,63.4153564116436,-0.0738167506771853,0.516111111111111,0.16
"ACAM",0.75,2124,88.7315460359164,61.093288586563,-0.0771159828104668,0.516111111111111,0.16
"ACAM",0.75,1393,103.817292332432,65.5917401789151,-0.0672361996261337,0.516111111111111,0.16
"ACAM",0.75,153,89.0548025051031,56.3354338681426,-0.0750720401633324,0.516111111111111,0.16
"ACAM",0.75,376,102.890647615583,58.1184303266517,-0.0655637684629065,0.516111111111111,0.16
"ACAM",0.75,1810,99.4417454060827,53.8537085169417,-0.0663527529758492,0.516111111111111,0.16
"ACAM",0.75,1132,111.148755905129,67.9111269373346,-0.0634070154446146,0.516111111111111,0.16
"ACAM",0.75,1320,103.511741130152,60.545675368408,-0.0659362358575643,0.516111111111111,0.16
"ACAM",0.75,1131,111.079780829617,64.0683548554853,-0.0624303435252685,0.516111111111111,0.16
"ACAM",0.75,726,109.097144202561,65.3171897283221,-0.063907749875292,0.516111111111111,0.16
"ACAM",0.75,2016,99.8461717723864,65.316791077728,-0.0698288282309295,0.516111111111111,0.16
"ACAM",0.75,1883,89.5193205231598,58.2374328741261,-0.075401174175111,0.516111111111111,0.16
"ACAM",0.75,1618,109.267407445693,64.4697904883576,-0.0635766094815564,0.516111111111111,0.16
"ACAM",0.75,2412,114.071165661856,65.2962982052565,-0.0611156477508965,0.516111111111111,0.16
"ACAM",0.75,381,116.113591039638,59.9800933153317,-0.0586235412696453,0.516111111111111,0.16
"ACAM",0.75,39,100.328615992381,56.7176151282588,-0.0667668518344347,0.516111111111111,0.16
"ACAM",0.75,1045,97.029976628871,56.2494017725812,-0.0688711338947819,0.516111111111111,0.16
"ACAM",0.75,479,95.723939932054,68.3642258943228,-0.0737589289097178,0.516111111111111,0.16
"ACAM",0.75,268,94.2516095465159,61.9598033669181,-0.072889033622458,0.516111111111111,0.16
"ACAM",0.75,1769,93.8266296783273,51.6259776666236,-0.0694512696600909,0.516111111111111,0.16
"ACAM",0.75,2184,114.850521089156,55.3753792833535,-0.0579206912578524,0.516111111111111,0.16
"ACAM",0.75,1581,109.424356755211,59.2062992761576,-0.0619773439899473,0.516111111111111,0.16
"ACAM",0.75,1253,108.421730343442,61.3042979406342,-0.0631727695768064,0.516111111111111,0.16
"ACAM",0.75,1187,97.8199453337247,63.8022693812378,-0.0708105600399699,0.516111111111111,0.16
"ACAM",0.75,1566,112.944195615966,58.7920318379245,-0.0599254005087185,0.516111111111111,0.16
"ACAM",0.75,2242,97.9998937668011,58.8243232125385,-0.0690744633387218,0.516111111111111,0.16
"ACAM",0.75,1826,105.099103235479,62.7487706554973,-0.0655992757695906,0.516111111111111,0.16
"ACAM",0.75,1319,103.810174660962,56.1671199269569,-0.0643456017485059,0.516111111111111,0.16
"ACAM",0.75,142,88.769806288761,60.7195493954297,-0.0769488090674564,0.516111111111111,0.16
"ACAM",0.75,1668,96.1012230873185,59.6552889371068,-0.0707219829873817,0.516111111111111,0.16
"ACAM",0.75,934,104.639936202278,57.0446901661592,-0.0641224317526842,0.516111111111111,0.16
"ACAM",0.75,2030,101.628739027139,64.2282860705322,-0.0682836330112399,0.516111111111111,0.16
"ACAM",0.75,899,114.808448916504,53.8430257229824,-0.0574683243551898,0.516111111111111,0.16
"ACAM",0.75,1765,102.409081118886,56.4337937346916,-0.0653155522736054,0.516111111111111,0.16
"ACAM",0.75,691,96.2929317254641,55.6210904126703,-0.0691722620916576,0.516111111111111,0.16
"ACAM",0.75,2148,94.2759757802684,58.6977360929786,-0.0717586423121711,0.516111111111111,0.16
"ACAM",0.75,987,101.000068850139,60.0373442716392,-0.0674141958348413,0.516111111111111,0.16
"ACAM",0.75,1709,107.774757482428,58.3649503016819,-0.0626686612031019,0.516111111111111,0.16
"ACAM",0.75,2170,99.8056679977935,58.8674419749274,-0.0678389307855064,0.516111111111111,0.16
"ACAM",0.75,1038,93.2266019132926,64.1071856686487,-0.0743985376127606,0.516111111111111,0.16
"ACAM",0.75,42,91.2767524002174,71.3540640176022,-0.0782612432674957,0.516111111111111,0.16
"ACAM",0.75,2353,93.1574920838213,58.1409466415648,-0.0724219701037002,0.516111111111111,0.16
"ACAM",0.75,290,98.0898303392882,54.7810901444213,-0.0676045128480281,0.516111111111111,0.16
"ACAM",0.75,1174,103.460322869212,59.8237542177024,-0.0657443627995019,0.516111111111111,0.16
"ACAM",0.75,9,102.034499067206,63.5964221945242,-0.0678243519363643,0.516111111111111,0.16
"ACAM",0.75,998,104.848897031058,63.8705665800543,-0.0660832709714048,0.516111111111111,0.16
"ACAM",0.75,2298,100.229514866747,59.2988734138425,-0.0676932158702952,0.516111111111111,0.16
"ACAM",0.75,260,103.432444346923,66.4091520639917,-0.0677183760543378,0.516111111111111,0.16
"ACAM",0.75,812,100.625720498954,50.9914216724156,-0.0645204379396465,0.516111111111111,0.16
"ACAM",0.75,1768,94.7799193191218,59.3532833254419,-0.0716041461362028,0.516111111111111,0.16
"ACAM",0.75,760,112.583690326949,51.1066449530759,-0.0577063057707522,0.516111111111111,0.16
"ACAM",0.75,2029,106.083555719178,54.6818765580522,-0.0624771941011635,0.516111111111111,0.16
"ACAM",0.75,225,96.1866561110124,52.4533317918303,-0.0680674840811812,0.516111111111111,0.16
"ACAM",0.75,846,95.336753421653,59.346337793019,-0.0711835488663355,0.516111111111111,0.16
"ACAM",0.75,2320,100.821205324528,60.6562216109733,-0.0677308806438102,0.516111111111111,0.16
"ACAM",0.75,1973,100.524041144473,65.5791812945705,-0.0694352225588404,0.516111111111111,0.16
"ACAM",0.75,437,95.6013924118517,59.8118734135042,-0.0711448651286767,0.516111111111111,0.16
"ACAM",0.75,1954,107.436585692036,58.219396045388,-0.0628208878255905,0.516111111111111,0.16
"ACAM",0.75,2255,99.1516934415715,69.4219786268423,-0.0715090597834165,0.516111111111111,0.16
"ACAM",0.75,1998,97.4364063492176,59.0423612593337,-0.0695475010474447,0.516111111111111,0.16
"ACAM",0.75,77,105.539297542538,51.924439359088,-0.061849453044194,0.516111111111111,0.16
"ACAM",0.75,754,96.2041133671204,67.8437594980213,-0.0732368671816448,0.516111111111111,0.16
"ACAM",0.75,1350,93.5289566572774,62.4923520310905,-0.0736295083617542,0.516111111111111,0.16
"ACAM",0.75,1560,97.5673573162071,59.2500015498795,-0.0695238740268963,0.516111111111111,0.16
"ACAM",0.75,862,102.321482716214,56.7621915776899,-0.0654813424100908,0.516111111111111,0.16
"ACAM",0.75,1507,89.8962084002228,53.5006233968945,-0.0732565748925348,0.516111111111111,0.16
"ACAM",0.75,603,96.5194358309802,63.8860755059991,-0.0717910173539842,0.516111111111111,0.16
"ACAM",0.75,2389,92.6618441337658,68.9512617015267,-0.0763751465245823,0.516111111111111,0.16
"ACAM",0.75,1152,101.779411846346,66.6035182106916,-0.0688738480602899,0.516111111111111,0.16
"ACAM",0.75,1938,113.748426385672,58.5877238840639,-0.0594424152800259,0.516111111111111,0.16
"ACAM",0.75,1873,110.234340726865,67.6757226486254,-0.0638719555652439,0.516111111111111,0.16
"ACAM",0.75,1289,91.7304744427789,57.4650950939689,-0.0733016397045468,0.516111111111111,0.16
"ACAM",0.75,647,91.5257975004801,65.2679181432831,-0.0761609409774365,0.516111111111111,0.16
"ACAM",0.75,624,87.6595520147626,60.7818332427535,-0.0779460672975046,0.516111111111111,0.16
"ACAM",0.75,1385,96.8195075362274,61.2725951348991,-0.0707326334618431,0.516111111111111,0.16
"ACAM",0.75,2404,102.25263018736,72.1961882115697,-0.0700829454274567,0.516111111111111,0.16
"ACAM",0.75,1738,93.2080125078768,60.0918584746816,-0.0730687926915854,0.516111111111111,0.16
"ACAM",0.75,1918,104.213299170083,55.6742692415285,-0.0639328336185673,0.516111111111111,0.16
"ACAM",0.75,1914,107.546952833918,51.3971742170116,-0.0605109871759843,0.516111111111111,0.16
"ACAM",0.75,94,102.100970534202,67.8744806505976,-0.0690156519648429,0.516111111111111,0.16
"ACAM",0.75,2218,111.294940770661,66.1844345257958,-0.0628753615419159,0.516111111111111,0.16
"ACAM",0.75,2042,93.9132501270838,61.6769624640322,-0.0730572486721385,0.516111111111111,0.16
"ACAM",0.75,1268,89.931786206433,56.7752559099459,-0.0745075153695431,0.516111111111111,0.16
"ACAM",0.75,1525,98.9016378364974,69.0328318538763,-0.0715797320236506,0.516111111111111,0.16
"ACAM",0.75,1802,101.505313067941,71.584766297269,-0.0704365747354394,0.516111111111111,0.16
"ACAM",0.75,1726,103.884615848378,57.5774170542068,-0.064762021096841,0.516111111111111,0.16
"ACAM",0.75,2141,104.91762250966,56.3656543908136,-0.0637315701441307,0.516111111111111,0.16
"ACAM",0.75,1137,115.704754449336,58.0159189769698,-0.0582731285494159,0.516111111111111,0.16
"ACAM",0.75,389,94.4530175137457,58.791217693758,-0.0716567824323819,0.516111111111111,0.16
"ACAM",0.75,150,95.8658135149501,57.2110997514626,-0.0700501140525609,0.516111111111111,0.16
"ACAM",0.75,1842,100.749148128113,62.6450063637621,-0.068399767944985,0.516111111111111,0.16
"ACAM",0.75,1625,99.7516348802102,65.8471604216054,-0.0700520909972501,0.516111111111111,0.16
"ACAM",0.75,1501,98.9965766378467,59.7652180439317,-0.0686896096780192,0.516111111111111,0.16
"ACAM",0.75,1015,106.46221842921,61.4794606407912,-0.0643874356621651,0.516111111111111,0.16
"ACAM",0.75,447,96.0108847269533,67.2277620778318,-0.0732001909143719,0.516111111111111,0.16
"ACAM",0.75,1603,109.233309811728,55.9600161962826,-0.0610854932100757,0.516111111111111,0.16
"ACAM",0.75,2313,109.530338187751,68.629561239522,-0.0645300738661901,0.516111111111111,0.16
"ACAM",0.75,1766,96.7200776167488,61.9534487411688,-0.0710267214264601,0.516111111111111,0.16
"ACAM",0.75,2241,100.238971272203,56.7577701894854,-0.0668402421876333,0.516111111111111,0.16
"ACAM",0.75,512,94.1863582953832,53.6467215566205,-0.0699758679641091,0.516111111111111,0.16
"ACAM",0.75,1069,122.084100791414,70.4260956368937,-0.0583046317185743,0.516111111111111,0.16
"ACAM",0.75,520,92.825656215598,61.3684432523943,-0.0738085521515271,0.516111111111111,0.16
"ACAM",0.75,483,113.14053716994,68.1225065688121,-0.062343988713784,0.516111111111111,0.16
"ACAM",0.75,1700,94.0361628533164,60.4338703193349,-0.0725422338158414,0.516111111111111,0.16
"ACAM",0.75,1658,95.5975718578478,64.0926109512311,-0.0725487285892117,0.516111111111111,0.16
"ACAM",0.75,63,94.622972364399,63.8716013303768,-0.0732252357983312,0.516111111111111,0.16
"ACAM",0.75,18,93.9690269855203,70.2873348071626,-0.0757084264977236,0.516111111111111,0.16
"ACAM",0.75,1209,104.551457301758,56.0096260284846,-0.0638373458750611,0.516111111111111,0.16
"ACAM",0.75,1061,99.5568430623398,60.914210983433,-0.0686736581929058,0.516111111111111,0.16
"ACAM",0.75,2120,89.9569910035605,59.8930687529956,-0.07563810861829,0.516111111111111,0.16
"ACAM",0.75,353,109.768409268484,54.9835245600496,-0.0604769805890512,0.516111111111111,0.16
"ACAM",0.75,482,103.949474214726,70.2528299761056,-0.0684303198217353,0.516111111111111,0.16
"ACAM",0.75,1404,93.4285041039726,60.6524257126888,-0.0730889125531421,0.516111111111111,0.16
"ACAM",0.75,1678,104.272741433426,57.8312949582627,-0.0646027157859052,0.516111111111111,0.16
"ACAM",0.75,922,105.72420864961,66.1398865386848,-0.0661759982372388,0.516111111111111,0.16
"ACAM",0.75,1688,94.886413526798,68.1672080215808,-0.0743510383584898,0.516111111111111,0.16
"ACAM",0.75,2332,99.4489959162846,69.5107493297279,-0.071320180922972,0.516111111111111,0.16
"ACAM",0.75,1157,98.2126046863572,65.7927924233698,-0.0711335390692794,0.516111111111111,0.16
"ACAM",0.75,2452,102.693606835423,61.9731457432494,-0.0669012038650571,0.516111111111111,0.16
"ACAM",0.75,1019,98.5129386394187,55.8078221655704,-0.0676793721825717,0.516111111111111,0.16
"ACAM",0.75,2115,98.7822964770457,68.151382083715,-0.0714141474614971,0.516111111111111,0.16
"ACAM",0.75,440,90.1839436564663,56.5992045066812,-0.0742324657444681,0.516111111111111,0.16
"ACAM",0.75,1159,90.2929523871879,68.9151002269883,-0.0783676390302348,0.516111111111111,0.16
"ACAM",0.75,2185,96.1294382903007,58.7674692949786,-0.0703990017869593,0.516111111111111,0.16
"ACAM",0.75,1893,98.2890138136886,68.2495529793876,-0.0718009290914031,0.516111111111111,0.16
"ACAM",0.75,2231,115.388987694827,59.7355934746955,-0.0589230886616854,0.516111111111111,0.16
"ACAM",0.75,693,97.7231046586512,63.2052086179408,-0.0706943157096267,0.516111111111111,0.16
"ACAM",0.75,1912,95.2467759474636,60.4278817703635,-0.0716181858851744,0.516111111111111,0.16
"ACAM",0.75,14,99.9166300202182,60.9500380992456,-0.0684377752580545,0.516111111111111,0.16
"ACAM",0.75,1856,100.648921569327,62.8403239522222,-0.0685278082143751,0.516111111111111,0.16
"ACAM",0.75,2057,101.36223005983,71.167882851403,-0.0704243572761823,0.516111111111111,0.16
"ACAM",0.75,2056,95.0602522241146,66.2008193701284,-0.0736184586765124,0.516111111111111,0.16
"ACAM",0.75,1598,99.3331389839877,56.1144731438967,-0.067227425255171,0.516111111111111,0.16
"ACAM",0.75,1031,108.007804576975,54.5387832270432,-0.061317105668405,0.516111111111111,0.16
"ACAM",0.75,2490,104.292845503104,61.0301515231843,-0.0655904719549328,0.516111111111111,0.16
"ACAM",0.75,2073,93.8058793244993,55.3829771375981,-0.070917595453836,0.516111111111111,0.16
"ACAM",0.75,2007,101.682126684569,70.4786933906514,-0.0700173698186416,0.516111111111111,0.16
"ACAM",0.75,1589,97.4861778858023,67.3349380749238,-0.0721240866932215,0.516111111111111,0.16
"ACAM",0.75,1111,94.5922113722744,66.7072191058334,-0.0741388119466658,0.516111111111111,0.16
"ACAM",0.75,1278,100.980117130162,68.2812283621549,-0.0698963494000467,0.516111111111111,0.16
"ACAM",0.75,626,97.4045642680577,71.9305824671693,-0.0734978305057206,0.516111111111111,0.16
"ACAM",0.75,1381,107.892465495978,61.0112021556563,-0.0633965980318783,0.516111111111111,0.16
"ACAM",0.75,451,109.820429480087,56.5386824258174,-0.06094042403381,0.516111111111111,0.16
"ACAM",0.75,270,99.5931916835136,64.8886452572602,-0.0698782584340306,0.516111111111111,0.16
"ACAM",0.75,1403,100.982166702133,58.6689488098397,-0.0669837632357048,0.516111111111111,0.16
"ACAM",0.75,1544,106.088208012404,58.0999916858121,-0.0635818430146696,0.516111111111111,0.16
"ACAM",0.75,488,94.9408862802417,51.034545032534,-0.0684010199813788,0.516111111111111,0.16
"ACAM",0.75,2385,115.305631355194,53.2944601360383,-0.0570484499154002,0.516111111111111,0.16
"ACAM",0.75,1843,102.642321483358,69.8225051601209,-0.0691857982366032,0.516111111111111,0.16
