"focal","water","post_num","igr","dens"
"ACAM",0.75,399,-0.556092336038688,97.9322762380319
"ACAM",0.75,1180,-0.757532116931043,96.2956122434465
"ACAM",0.75,1934,-2.14260713428193,112.73638860244
"ACAM",0.75,1290,-0.939372991516127,106.013767725447
"ACAM",0.75,339,-1.00786325016003,99.657009242162
"ACAM",0.75,436,-1.34713442800915,103.581990788256
"ACAM",0.75,167,-1.38986604185286,101.004192895775
"ACAM",0.75,2032,-0.487201313157573,92.9659847934669
"ACAM",0.75,1333,-1.37207442372362,103.580977424823
"ACAM",0.75,181,-0.665134871555235,95.5855412820508
"ACAM",0.75,367,-0.933311884517088,106.89443765356
"ACAM",0.75,1110,-0.567232815446594,100.193758145602
"ACAM",0.75,2085,-1.05582909125754,109.402553476921
"ACAM",0.75,796,-1.08168775397949,105.832899526632
"ACAM",0.75,1604,-0.737971272464721,112.739499275061
"ACAM",0.75,1233,0.0357410697053175,93.5851066179748
"ACAM",0.75,34,-1.65122877946507,114.116681566474
"ACAM",0.75,1098,-0.812512295659071,92.4851612638861
"ACAM",0.75,2281,-1.25814086592326,94.0840877029012
"ACAM",0.75,306,-1.46802223828142,93.9728678470854
"ACAM",0.75,879,-1.25817151657637,98.2961688801354
"ACAM",0.75,206,-0.678606529234201,96.3430799350865
"ACAM",0.75,515,-1.29511020046942,100.853758112198
"ACAM",0.75,2337,-2.06026813749429,116.413077323593
"ACAM",0.75,1774,-0.717950120755932,90.9057817120074
"ACAM",0.75,1146,-0.791097101174525,109.04058475868
"ACAM",0.75,15,-1.00485370205029,97.603041539356
"ACAM",0.75,2213,-2.02940329509591,107.803203456715
"ACAM",0.75,2459,0.0478196567101089,89.2990538324579
"ACAM",0.75,2289,-1.20661191296336,96.2598727237565
"ACAM",0.75,860,-0.972671534649314,100.736567982108
"ACAM",0.75,2225,-1.29265932867792,101.452815004085
"ACAM",0.75,886,-1.02524188701339,113.181077075771
"ACAM",0.75,1007,-0.393207666947798,113.000436447737
"ACAM",0.75,799,-0.418509483255328,93.3173598249346
"ACAM",0.75,1046,-1.16340168185654,95.973225365853
"ACAM",0.75,1113,-0.636138461376777,101.918852121831
"ACAM",0.75,1406,-0.426188659220525,111.411859805233
"ACAM",0.75,1712,-0.786693543076729,99.5086010359538
"ACAM",0.75,468,-1.23762147440359,97.0473038488996
"ACAM",0.75,1616,-1.67553454380348,113.36901641565
"ACAM",0.75,687,-1.33005289457416,98.0696469632215
"ACAM",0.75,1363,-1.15518599070655,107.97892411589
"ACAM",0.75,1838,-0.891718068640546,100.808388805194
"ACAM",0.75,645,-1.4123225048069,97.907382702545
"ACAM",0.75,1797,-0.862072038391466,88.7724787481789
"ACAM",0.75,227,-0.947181906762219,105.697865870495
"ACAM",0.75,1192,0.0851518213001587,95.0462458970583
"ACAM",0.75,1860,-0.745935818474919,95.782164774345
"ACAM",0.75,1675,0.524003555753314,90.8926562072135
"ACAM",0.75,248,-1.55447882232978,111.832949515722
"ACAM",0.75,2468,-0.827100238413103,93.6920032471645
"ACAM",0.75,750,-0.503095427012432,91.3520918430817
"ACAM",0.75,1247,0.363233893040993,101.802997137841
"ACAM",0.75,251,-1.05852000525688,111.679165040997
"ACAM",0.75,1988,-0.723447736018072,107.214248306352
"ACAM",0.75,839,0.25978585280272,97.7673774805045
"ACAM",0.75,716,-0.759239052636068,98.0923411890578
"ACAM",0.75,1943,-0.435509645661518,94.5409335114401
"ACAM",0.75,2068,-0.716492135785234,98.8484141980653
"ACAM",0.75,1297,-1.28184034642817,100.299562318994
"ACAM",0.75,2416,-0.475362906043882,99.8633517871357
"ACAM",0.75,543,0.269393927980129,90.4347351225611
"ACAM",0.75,47,-1.59881368879078,110.030049851647
"ACAM",0.75,668,-0.788773751071592,95.4178030953505
"ACAM",0.75,106,-1.33659168944266,94.5804650521523
"ACAM",0.75,2371,-1.26563643129712,117.381300992274
"ACAM",0.75,720,-0.282378159754961,100.02225714916
"ACAM",0.75,517,-0.646584565203215,99.5273216796214
"ACAM",0.75,1649,-0.870201940925805,105.564989500464
"ACAM",0.75,1183,-1.03269129549051,113.702950835609
"ACAM",0.75,975,-0.0326043231296677,98.4772518827242
"ACAM",0.75,101,-1.7321487566591,113.115869166145
"ACAM",0.75,1527,-0.804629705900898,93.3809706440418
"ACAM",0.75,1864,-0.780384284373809,91.8942418796976
"ACAM",0.75,767,-0.518644459806526,88.700212816228
"ACAM",0.75,1787,0.880851437897695,95.0040210159862
"ACAM",0.75,1179,-1.63751197782569,104.670266753135
"ACAM",0.75,1612,-0.809404805873344,96.1549881121989
"ACAM",0.75,1832,-0.844193912801363,109.544901407055
"ACAM",0.75,1582,-1.0049445774441,91.0881255042757
"ACAM",0.75,1084,-0.121349656808091,93.4578585235475
"ACAM",0.75,316,-0.329596005429659,92.4196605368426
"ACAM",0.75,1645,-0.818569086566872,109.180594806682
"ACAM",0.75,1875,-1.75549397294966,113.664522944717
"ACAM",0.75,1932,0.137381217855261,96.7057321215495
"ACAM",0.75,2119,-1.80027536786979,117.666071643581
"ACAM",0.75,2202,-0.209605615439296,114.003171227565
"ACAM",0.75,2279,0.347214648194614,108.398094673044
"ACAM",0.75,1248,-0.221549390317832,92.9175053390013
"ACAM",0.75,588,-1.75871676967206,109.408492095119
"ACAM",0.75,1002,-1.33337593613062,106.926095937813
"ACAM",0.75,1258,-0.637138407583554,95.3951051461576
"ACAM",0.75,1195,-0.559513546542235,101.6451528655
"ACAM",0.75,1722,-1.2128514152632,118.918366568525
"ACAM",0.75,826,-0.92556312614559,96.9657143736338
"ACAM",0.75,2390,0.0130417860262609,93.5516542707239
"ACAM",0.75,1970,-0.559776401083277,89.6559323052789
"ACAM",0.75,880,-0.781112389010955,104.35277760913
"ACAM",0.75,1136,-0.35887964866103,97.1171850093153
"ACAM",0.75,393,-1.40886481704479,108.247574923756
"ACAM",0.75,128,-0.472808256446675,112.771560606415
"ACAM",0.75,1204,-1.33145970758586,106.134468749491
"ACAM",0.75,990,-1.3692641381449,108.576871316568
"ACAM",0.75,766,-0.263558729693283,102.66059488102
"ACAM",0.75,51,-0.879947561275094,97.0695987317373
"ACAM",0.75,1571,-0.791949905711689,105.98992812611
"ACAM",0.75,1273,-1.12601862283459,108.297887765277
"ACAM",0.75,2491,-0.666796690058953,101.788813731582
"ACAM",0.75,1090,-1.31826815806546,111.397079054581
"ACAM",0.75,1145,-0.981775505657496,105.413165944881
"ACAM",0.75,2368,-1.0447295115596,100.544980584374
"ACAM",0.75,1148,-1.74545338159527,111.408662707336
"ACAM",0.75,1202,-1.26936446366345,97.2331685420211
"ACAM",0.75,2474,0.275798897000957,86.7041282931673
"ACAM",0.75,360,-1.37261593992192,102.211814614181
"ACAM",0.75,2041,-0.227385915132771,98.3538810345147
"ACAM",0.75,2315,0.371364764161624,101.317913881652
"ACAM",0.75,925,-0.381578726572228,91.7059346853823
"ACAM",0.75,1594,-0.430708802623894,93.4730822460392
"ACAM",0.75,1783,-1.59480915923394,109.914794947327
"ACAM",0.75,825,-0.930016037735092,94.7210406801965
"ACAM",0.75,1390,-1.04165472097333,95.8810186539745
"ACAM",0.75,1327,-0.629570716281474,95.533008468595
"ACAM",0.75,718,-0.357465552791684,95.4976436330407
"ACAM",0.75,596,-0.177878380366944,95.7053771918972
"ACAM",0.75,2264,-1.09187201841933,106.63152191497
"ACAM",0.75,746,-1.04912500160059,99.9994297263322
"ACAM",0.75,1682,-0.928086512828857,108.65886483308
"ACAM",0.75,1648,-0.760809988720954,109.866679647512
"ACAM",0.75,1362,0.00454445593643575,87.7683234737344
"ACAM",0.75,1200,-0.907086765246809,99.2207664993472
"ACAM",0.75,852,-0.821263391379744,99.6906155764153
"ACAM",0.75,305,-1.04088307436264,99.766308963066
"ACAM",0.75,1579,-0.49469544832997,115.626000963832
"ACAM",0.75,2199,-0.189519362528477,93.4656360881131
"ACAM",0.75,1552,-0.992987407429324,109.397990909787
"ACAM",0.75,1972,-1.40809563537969,95.4575748370891
"ACAM",0.75,1717,-0.88215413080045,118.454207520596
"ACAM",0.75,1592,-0.892912117691068,104.586520001721
"ACAM",0.75,1833,0.736218428379819,100.551312550661
"ACAM",0.75,2011,-0.972680108195168,112.181922139914
"ACAM",0.75,1865,-0.51793800167146,93.9241699058984
"ACAM",0.75,335,-0.877973068472799,93.1527532756802
"ACAM",0.75,21,-0.742893837898469,102.909509100973
"ACAM",0.75,2140,-0.508817800867614,104.741637464961
"ACAM",0.75,502,-0.839292027868396,99.7245349961209
"ACAM",0.75,100,-0.579536927383018,104.418226658795
"ACAM",0.75,1707,-0.951846522852452,100.423674582393
"ACAM",0.75,679,-0.229181059176185,98.0681676925199
"ACAM",0.75,1243,-1.78397709910081,102.10661154218
"ACAM",0.75,2247,-1.37201749306438,99.1954519461616
"ACAM",0.75,2305,-1.64924390511355,105.237209340376
"ACAM",0.75,1427,0.0415716663703478,97.8165867615217
"ACAM",0.75,155,-1.21799212486865,93.0169866223401
"ACAM",0.75,983,-0.312851338345716,93.6765623354383
"ACAM",0.75,2124,-0.372600879029876,88.7315460359164
"ACAM",0.75,1393,-0.611406014225506,103.817292332432
"ACAM",0.75,153,-0.0880076303496251,89.0548025051031
"ACAM",0.75,376,-0.65477201950027,102.890647615583
"ACAM",0.75,1810,-1.20940126999607,99.4417454060827
"ACAM",0.75,1132,-1.40509639904953,111.148755905129
"ACAM",0.75,1320,-0.782969749051312,103.511741130152
"ACAM",0.75,1131,-1.03412877097067,111.079780829617
"ACAM",0.75,726,-1.4509977175062,109.097144202561
"ACAM",0.75,2016,0.745234581836024,99.8461717723864
"ACAM",0.75,1883,-0.455459045227706,89.5193205231598
"ACAM",0.75,1618,-1.28928334082182,109.267407445693
"ACAM",0.75,2412,-1.47738536227859,114.071165661856
"ACAM",0.75,381,-0.793909828939244,116.113591039638
"ACAM",0.75,39,-1.07899426326124,100.328615992381
"ACAM",0.75,1045,-0.123258003947102,97.029976628871
"ACAM",0.75,479,-0.900898373921372,95.723939932054
"ACAM",0.75,268,-0.419885675339866,94.2516095465159
"ACAM",0.75,1769,0.62010116387368,93.8266296783273
"ACAM",0.75,2184,-1.31879351748394,114.850521089156
"ACAM",0.75,1581,-0.789748686300836,109.424356755211
"ACAM",0.75,1253,-1.1473822086241,108.421730343442
"ACAM",0.75,1187,-0.39245130464932,97.8199453337247
"ACAM",0.75,1566,-1.49969181781608,112.944195615966
"ACAM",0.75,2242,-1.39608799194687,97.9998937668011
"ACAM",0.75,1826,-1.21783964017108,105.099103235479
"ACAM",0.75,1319,-1.17104441940654,103.810174660962
"ACAM",0.75,142,-0.0778641753776752,88.769806288761
"ACAM",0.75,1668,-0.794796560764979,96.1012230873185
"ACAM",0.75,934,-1.3544777546145,104.639936202278
"ACAM",0.75,2030,-1.32866608774887,101.628739027139
"ACAM",0.75,899,-1.28045929235888,114.808448916504
"ACAM",0.75,1765,-1.2050453923099,102.409081118886
"ACAM",0.75,691,-1.24397779405584,96.2929317254641
"ACAM",0.75,2148,-1.03667364631126,94.2759757802684
"ACAM",0.75,987,-0.248913000725834,101.000068850139
"ACAM",0.75,1709,-1.35599858576374,107.774757482428
"ACAM",0.75,2170,-0.322319717529171,99.8056679977935
"ACAM",0.75,1038,-0.914326631292682,93.2266019132926
"ACAM",0.75,42,-0.54732442722127,91.2767524002174
"ACAM",0.75,2353,-0.244525842362731,93.1574920838213
"ACAM",0.75,290,-1.10093842015192,98.0898303392882
"ACAM",0.75,1174,-0.861109227836316,103.460322869212
"ACAM",0.75,9,-0.886687430950944,102.034499067206
"ACAM",0.75,998,-1.31643222444755,104.848897031058
"ACAM",0.75,2298,-0.13909021357233,100.229514866747
"ACAM",0.75,260,-0.368641256957598,103.432444346923
"ACAM",0.75,812,-1.02843583665732,100.625720498954
"ACAM",0.75,1768,-0.827679535395863,94.7799193191218
"ACAM",0.75,760,-1.59487246620945,112.583690326949
"ACAM",0.75,2029,-0.926186859374869,106.083555719178
"ACAM",0.75,225,-0.617771334814952,96.1866561110124
"ACAM",0.75,846,-0.599815643107282,95.336753421653
"ACAM",0.75,2320,-0.913444011524529,100.821205324528
"ACAM",0.75,1973,-1.06565136911872,100.524041144473
"ACAM",0.75,437,-0.621783935671986,95.6013924118517
"ACAM",0.75,1954,-0.772966843552493,107.436585692036
"ACAM",0.75,2255,-0.699792695736401,99.1516934415715
"ACAM",0.75,1998,-1.03355305285536,97.4364063492176
"ACAM",0.75,77,-1.29894656585881,105.539297542538
"ACAM",0.75,754,0.0561406133223549,96.2041133671204
"ACAM",0.75,1350,0.381550626483929,93.5289566572774
"ACAM",0.75,1560,-0.634974582995585,97.5673573162071
"ACAM",0.75,862,-1.12954591822197,102.321482716214
"ACAM",0.75,1507,-0.2909575136522,89.8962084002228
"ACAM",0.75,603,-0.743098189583337,96.5194358309802
"ACAM",0.75,2389,-0.540381644029277,92.6618441337658
"ACAM",0.75,1152,-0.84197852113544,101.779411846346
"ACAM",0.75,1938,-1.56778956648764,113.748426385672
"ACAM",0.75,1873,-1.16950272563287,110.234340726865
"ACAM",0.75,1289,-0.72772075136836,91.7304744427789
"ACAM",0.75,647,-0.606814427705206,91.5257975004801
"ACAM",0.75,624,-0.893457545976259,87.6595520147626
"ACAM",0.75,1385,-0.478499822614399,96.8195075362274
"ACAM",0.75,2404,-1.02570971697261,102.25263018736
"ACAM",0.75,1738,-0.105101467932964,93.2080125078768
"ACAM",0.75,1918,-0.756380216189299,104.213299170083
"ACAM",0.75,1914,-0.656915382017898,107.546952833918
"ACAM",0.75,94,-1.25464352360869,102.100970534202
"ACAM",0.75,2218,-1.66187735719441,111.294940770661
"ACAM",0.75,2042,-0.714214012627858,93.9132501270838
"ACAM",0.75,1268,0.643058982944998,89.931786206433
"ACAM",0.75,1525,-1.15498677916717,98.9016378364974
"ACAM",0.75,1802,-0.901509257704222,101.505313067941
"ACAM",0.75,1726,-0.906610176626347,103.884615848378
"ACAM",0.75,2141,-0.719051571932956,104.91762250966
"ACAM",0.75,1137,-1.65508486581551,115.704754449336
"ACAM",0.75,389,-0.220040125001026,94.4530175137457
"ACAM",0.75,150,-0.2819598371615,95.8658135149501
"ACAM",0.75,1842,-1.29392456483872,100.749148128113
"ACAM",0.75,1625,-0.0723911650447519,99.7516348802102
"ACAM",0.75,1501,-1.03843120261799,98.9965766378467
"ACAM",0.75,1015,-1.28189752044225,106.46221842921
"ACAM",0.75,447,-1.60538706683391,96.0108847269533
"ACAM",0.75,1603,-0.604873166626264,109.233309811728
"ACAM",0.75,2313,-1.44258757651395,109.530338187751
"ACAM",0.75,1766,-1.63307598572438,96.7200776167488
"ACAM",0.75,2241,-1.2545364850376,100.238971272203
"ACAM",0.75,512,-0.494786796895671,94.1863582953832
"ACAM",0.75,1069,-2.15337215351137,122.084100791414
"ACAM",0.75,520,-0.44255848064187,92.825656215598
"ACAM",0.75,483,-1.08289382089506,113.14053716994
"ACAM",0.75,1700,-0.605495539221988,94.0361628533164
"ACAM",0.75,1658,-1.09404432217309,95.5975718578478
"ACAM",0.75,63,-0.276104840847467,94.622972364399
"ACAM",0.75,18,-0.903755997188488,93.9690269855203
"ACAM",0.75,1209,-1.49906423905646,104.551457301758
"ACAM",0.75,1061,-0.979223427223697,99.5568430623398
"ACAM",0.75,2120,0.408431058815739,89.9569910035605
"ACAM",0.75,353,-1.4630137631453,109.768409268484
"ACAM",0.75,482,-0.0304540491566013,103.949474214726
"ACAM",0.75,1404,0.0224790156483,93.4285041039726
"ACAM",0.75,1678,-0.596453474017303,104.272741433426
"ACAM",0.75,922,-1.0152591829554,105.72420864961
"ACAM",0.75,1688,-1.02648164024336,94.886413526798
"ACAM",0.75,2332,-0.424822098559884,99.4489959162846
"ACAM",0.75,1157,0.507721483665384,98.2126046863572
"ACAM",0.75,2452,-1.2618507652829,102.693606835423
"ACAM",0.75,1019,-1.03960301291292,98.5129386394187
"ACAM",0.75,2115,-0.0337032130913337,98.7822964770457
"ACAM",0.75,440,-1.1625563317738,90.1839436564663
"ACAM",0.75,1159,-0.207612177058577,90.2929523871879
"ACAM",0.75,2185,-0.863003561532468,96.1294382903007
"ACAM",0.75,1893,0.0657587499038153,98.2890138136886
"ACAM",0.75,2231,-1.43117795532384,115.388987694827
"ACAM",0.75,693,-0.493464977435413,97.7231046586512
"ACAM",0.75,1912,-0.937853906067904,95.2467759474636
"ACAM",0.75,14,-0.991143700712389,99.9166300202182
"ACAM",0.75,1856,-0.975869373605039,100.648921569327
"ACAM",0.75,2057,-0.922958393526827,101.36223005983
"ACAM",0.75,2056,-1.50229044097607,95.0602522241146
"ACAM",0.75,1598,-0.649196542241594,99.3331389839877
"ACAM",0.75,1031,0.0521660945391489,108.007804576975
"ACAM",0.75,2490,-0.527473392744739,104.292845503104
"ACAM",0.75,2073,-0.723938604306053,93.8058793244993
"ACAM",0.75,2007,-0.818418781514426,101.682126684569
"ACAM",0.75,1589,-0.741100799170691,97.4861778858023
"ACAM",0.75,1111,-0.870016258281121,94.5922113722744
"ACAM",0.75,1278,-0.215532804652464,100.980117130162
"ACAM",0.75,626,-1.20466046463013,97.4045642680577
"ACAM",0.75,1381,-1.7876694914921,107.892465495978
"ACAM",0.75,451,-1.08219129646559,109.820429480087
"ACAM",0.75,270,-0.231554108311224,99.5931916835136
"ACAM",0.75,1403,-1.13381765545285,100.982166702133
"ACAM",0.75,1544,-1.18307092951291,106.088208012404
"ACAM",0.75,488,-0.690235181037528,94.9408862802417
"ACAM",0.75,2385,-1.07845951062999,115.305631355194
"ACAM",0.75,1843,-0.737862610703962,102.642321483358
"ACAM",0.75,655,-0.843413947204827,98.8589450267171
"ACAM",0.75,8,-0.430963856140968,100.759116471017
"ACAM",0.75,2026,-1.0193590632479,95.7691211081169
"ACAM",0.75,637,-0.0773620665468386,100.62371487319
"ACAM",0.75,220,-0.471413658263214,108.834251903398
"ACAM",0.75,2094,-0.457788139870968,111.546092614872
"ACAM",0.75,1482,-1.32335998242286,113.667194243408
"ACAM",0.75,828,-0.302640245899927,93.8381606541913
"ACAM",0.75,2130,-0.0429693644739851,96.4326670465253
"ACAM",0.75,80,-0.832697184129011,108.44583771693
"ACAM",0.75,428,-1.00764800356904,108.80272529758
"ACAM",0.75,2268,0.121348155524802,87.6836036355505
"ACAM",0.75,103,-1.35485480909042,98.5672323711673
"ACAM",0.75,861,0.482120452924607,96.7309099915704
"ACAM",0.75,1503,-0.250581812425933,100.466678598772
"ACAM",1,1133,1.5202788536865,110.074249766382
"ACAM",1,10,1.34894697373883,100.315346857783
"ACAM",1,740,0.168036555248651,111.567127057727
"ACAM",1,796,1.79755904342793,102.197046096212
"ACAM",1,849,1.70547442703796,95.0128140389426
"ACAM",1,1614,0.0607144642807591,114.055119643209
"ACAM",1,1151,1.26147649899187,94.9475936733028
"ACAM",1,1777,-0.0255589287154712,106.54556292127
"ACAM",1,1891,0.176598255621696,114.304255642146
"ACAM",1,1897,0.830528748461334,111.248419017634
"ACAM",1,1639,1.03111798522215,112.795865360219
"ACAM",1,2098,-0.437550891086273,114.896439895666
"ACAM",1,1115,0.830518034064393,97.8522188387679
"ACAM",1,2226,0.997712254986856,110.230577582878
"ACAM",1,2178,1.45916834188645,106.593441692593
"ACAM",1,272,1.09576668247207,94.9099063998155
"ACAM",1,1149,1.01520259717741,103.402089866961
"ACAM",1,2135,0.285075806435788,112.882655904329
"ACAM",1,2033,1.37297697802854,101.758267439412
"ACAM",1,957,1.22777775126548,100.454550489954
"ACAM",1,2222,0.27623993222546,98.5814517460487
"ACAM",1,1342,0.686476177509974,100.401735825156
"ACAM",1,323,-0.0806315558168658,112.842138781833
"ACAM",1,919,0.959063037506162,95.9661652452153
"ACAM",1,97,1.5741842531088,103.008204606991
"ACAM",1,1318,1.27777156106767,104.17169006933
"ACAM",1,545,1.50611491477583,103.804453102887
"ACAM",1,47,0.986058404050444,95.4797808035245
"ACAM",1,1668,0.76290706179518,105.92908968214
"ACAM",1,1092,0.360236869179775,100.032136792662
"ACAM",1,795,1.88183635083652,95.0438649686217
"ACAM",1,2452,1.72234013513175,98.0079278128149
"ACAM",1,1323,0.916384754151459,105.170626347199
"ACAM",1,1914,1.07267925176653,108.266650695231
"ACAM",1,1030,1.76119369172939,96.871249358127
"ACAM",1,2119,-0.482740579220342,116.879711916844
"ACAM",1,2112,0.821783967406686,94.1458685677089
"ACAM",1,82,0.935248894043028,106.067168396031
"ACAM",1,1959,0.927841423989251,98.3802117854569
"ACAM",1,510,0.489134936316443,97.5335954024725
"ACAM",1,2404,0.918949418499834,95.859217143659
"ACAM",1,851,1.70255117491676,105.358691045877
"ACAM",1,379,1.04436842394685,99.7952070111115
"ACAM",1,808,0.534010020918801,106.202833039656
"ACAM",1,2375,1.15406082716576,112.714595449487
"ACAM",1,632,1.00592987800674,110.682419836777
"ACAM",1,727,1.0780526690772,97.6540116069331
"ACAM",1,2360,0.75679787317724,106.579051077123
"ACAM",1,1059,1.13469736896645,99.4064192449625
"ACAM",1,1308,0.56373029230923,102.276766555334
"ACAM",1,886,0.455409601285997,112.412373907086
"ACAM",1,1560,1.27694029759228,105.20658451827
"ACAM",1,1513,1.537750586534,102.362196431786
"ACAM",1,2381,1.01378671694579,100.172247667049
"ACAM",1,865,0.265811144808764,104.91985073678
"ACAM",1,686,1.79202691733294,93.2103758126029
"ACAM",1,1802,0.326522831866907,112.838028041122
"ACAM",1,1068,1.43617450967496,95.5717182860435
"ACAM",1,655,0.251653420219129,105.737573374354
"ACAM",1,422,0.797845022720269,104.492176030651
"ACAM",1,1065,0.913467596780643,101.557011805948
"ACAM",1,1169,0.368034548481032,112.883132814069
"ACAM",1,1311,0.844783691433598,102.179418181781
"ACAM",1,1902,0.918579056362782,101.563661194149
"ACAM",1,2340,1.26171453031656,98.7786344697329
"ACAM",1,2103,0.896855955556631,100.348775794601
"ACAM",1,643,0.729250194936303,108.755247788108
"ACAM",1,1006,1.06319906903615,102.808102145031
"ACAM",1,1157,0.456388666431839,104.307797579325
"ACAM",1,2322,1.52761157513165,100.560510816362
"ACAM",1,1359,1.33510093250972,95.8198372215998
"ACAM",1,1972,2.09494225935984,101.643081018765
"ACAM",1,652,1.05839484354362,112.994267142172
"ACAM",1,1448,0.265516319780991,116.841912838947
"ACAM",1,403,1.90789576772401,105.938925616771
"ACAM",1,1705,0.771766657173757,107.227812532477
"ACAM",1,406,0.763204041852949,110.370903468229
"ACAM",1,2205,0.263577063888555,99.2787623781862
"ACAM",1,668,1.1644623575476,95.0159800456143
"ACAM",1,2197,0.943223662333613,95.5354153458925
"ACAM",1,792,1.57185020114636,99.5660335132076
"ACAM",1,151,1.44122422650759,106.239880244393
"ACAM",1,2453,0.571749487185112,100.211400832655
"ACAM",1,469,1.67228314908186,105.997369150152
"ACAM",1,1258,0.464449994745686,112.188163301004
"ACAM",1,270,1.17999882857626,106.24841969762
"ACAM",1,2121,1.76091174593467,96.3953399892774
"ACAM",1,2080,0.228470454177159,106.118541134135
"ACAM",1,1769,0.914681928386404,101.026147754263
"ACAM",1,1072,1.15405729566105,98.4153678417773
"ACAM",1,786,0.782445531448349,109.516418343407
"ACAM",1,2391,0.55728534848945,105.161410991828
"ACAM",1,1584,1.6904697173204,100.250856065912
"ACAM",1,84,0.723163118821625,102.486848244216
"ACAM",1,960,1.3493671351432,98.5296707709519
"ACAM",1,1689,1.02223540917954,104.549584366948
"ACAM",1,1117,0.441406120302847,106.321500205691
"ACAM",1,2234,1.4522839219503,104.458554397157
"ACAM",1,1738,0.357721005879012,112.614397387691
"ACAM",1,575,1.24287581203476,100.801877576871
"ACAM",1,1739,0.94308662180167,94.9409144968401
"ACAM",1,1419,0.411048556742936,112.869368122713
"ACAM",1,1154,1.37079193967307,96.0029146909156
"ACAM",1,1580,1.06550541685201,112.503406381594
"ACAM",1,1087,0.49433854021055,114.15961578625
"ACAM",1,1943,0.627189120256331,103.660910412428
"ACAM",1,1320,0.347463234103122,113.898288742146
"ACAM",1,2294,0.908951339501195,101.26915563071
"ACAM",1,1481,-0.611846966387826,116.399083259437
"ACAM",1,1637,1.36051649950307,107.730870687194
"ACAM",1,616,0.946684311134193,101.904654092661
"ACAM",1,1618,1.44119724975263,107.956725046416
"ACAM",1,1664,1.36081820517778,97.5411954100185
"ACAM",1,1101,1.92720594331674,96.6675101762037
"ACAM",1,1509,0.578695160628862,97.2258495270539
"ACAM",1,2152,0.701197683110997,106.077599954438
"ACAM",1,797,1.16387972110316,101.801916435337
"ACAM",1,1915,1.22028278457254,109.650620078488
"ACAM",1,1857,1.4778102490468,94.8462252252104
"ACAM",1,1078,2.31250893009943,103.526933475732
"ACAM",1,208,1.63816875988145,103.905469585071
"ACAM",1,1913,0.578444008847269,97.464303148404
"ACAM",1,1162,0.641724947727466,108.489847194853
"ACAM",1,2315,0.705142716116517,106.953115079812
"ACAM",1,940,0.561826342676563,104.521248319306
"ACAM",1,481,1.16203015183358,107.583148429196
"ACAM",1,1405,1.0401466352116,96.1609235113028
"ACAM",1,52,0.932211190021525,116.081643601674
"ACAM",1,2111,0.693152485266175,103.730288470519
"ACAM",1,389,0.341828170886431,96.6608157671974
"ACAM",1,236,1.11135715349044,101.251936947475
"ACAM",1,2458,1.24201533554088,102.808201325747
"ACAM",1,309,1.31593958063538,104.339877661107
"ACAM",1,1512,1.80376306954034,100.929378310305
"ACAM",1,2133,1.03564284015147,101.019489114063
"ACAM",1,1051,0.479119971372897,117.052730145437
"ACAM",1,1622,-0.604867428056667,108.944087979054
"ACAM",1,1289,0.698745339769917,104.561142528797
"ACAM",1,1523,0.820979603253645,97.7654942100232
"ACAM",1,1510,1.28976260650417,99.81317848932
"ACAM",1,530,1.22003474149595,93.78892627825
"ACAM",1,1255,1.36214111119023,97.5057769144636
"ACAM",1,968,0.803585196210734,105.759919078717
"ACAM",1,2259,0.658941618069233,107.355091055405
"ACAM",1,330,0.835220556216035,93.4269876772111
"ACAM",1,598,1.08523622579349,114.393211672338
"ACAM",1,1364,0.589359099764856,102.702417214502
"ACAM",1,495,1.24499943905744,99.2953154383145
"ACAM",1,1877,1.21347691647886,97.6295969732417
"ACAM",1,906,1.13756948513327,104.683975145651
"ACAM",1,987,0.903243915089087,105.455932618867
"ACAM",1,202,0.845064512318083,103.542117991864
"ACAM",1,1116,1.24464663092108,97.0131448735867
"ACAM",1,310,0.730310841942182,112.100469686748
"ACAM",1,1185,0.663597893674329,100.436831738318
"ACAM",1,1113,1.09897683716976,108.789446606932
"ACAM",1,627,1.06408609872779,102.146411081851
"ACAM",1,2349,1.09615866840171,107.223163120395
"ACAM",1,6,1.06072832504169,108.923393830869
"ACAM",1,2260,1.18478424913022,94.7263703523351
"ACAM",1,965,0.699518086779103,110.945614335798
"ACAM",1,2424,0.802806351687788,104.32365993511
"ACAM",1,393,0.223149163212951,107.709389527584
"ACAM",1,625,1.57878973048446,98.1869469021258
"ACAM",1,1043,0.794606470790012,112.253516737971
"ACAM",1,2368,0.37042337857521,113.870741353042
"ACAM",1,1292,2.1429930142861,110.656496128077
"ACAM",1,722,1.48408815644897,96.0422393516217
"ACAM",1,471,0.617363589499412,103.155935585942
"ACAM",1,1920,0.921435459228596,108.814499880799
"ACAM",1,1852,1.29411926755362,109.33332889028
"ACAM",1,1493,0.906602638345307,102.923381292432
"ACAM",1,276,0.542707057147145,106.892525162034
"ACAM",1,161,1.55402660682571,104.459423808955
"ACAM",1,1332,1.55880534063901,96.9619539111784
"ACAM",1,557,0.122253228549104,97.5257635386616
"ACAM",1,1269,-0.0528867977521184,105.065985412372
"ACAM",1,1594,1.34459558480896,97.3901680721538
"ACAM",1,96,0.975991965956925,98.8659713377253
"ACAM",1,2395,-0.26414281913299,106.477120192512
"ACAM",1,166,1.19807474878254,102.638876625535
